Time,Centre position X,Centre position Y,A active,S active
641.155,95,107,0,0
641.255,96,109,0,0
641.355,96,109,0,0
641.455,96,106,0,0
641.555,97,105,0,0
641.655,107,92,0,0
641.755,102,88,0,0
642.221,95,123,0,0
642.321,97,126,0,0
642.421,95,127,0,0
642.521,92,126,0,0
642.621,93,125,0,0
643.321,91,129,0,0
643.421,89,128,0,0
643.555,88,124,0,0
643.688,93,128,0,0
643.788,97,123,0,0
643.888,95,128,0,0
643.988,93,124,0,0
644.088,96,124,0,0
644.188,96,115,0,0
644.288,95,118,0,0
644.388,94,119,0,0
644.488,94,117,0,0
644.655,94,134,0,0
644.755,91,160,0,0
644.855,86,159,0,0
644.955,89,164,0,0
645.121,83,109,0,0
646.121,102,303,0,0
647.421,446,344,0,0
647.521,450,347,0,0
647.621,446,351,0,0
647.721,441,352,0,0
647.821,443,351,0,0
647.921,447,350,0,0
648.021,457,351,0,0
648.121,456,351,0,0
648.221,451,350,0,0
648.321,448,348,0,0
648.555,447,343,0,0
648.655,450,343,0,0
648.755,444,338,0,0
648.855,456,337,0,0
648.955,471,339,0,0
649.055,471,341,0,0
649.155,469,340,0,0
649.255,468,340,0,0
649.355,469,339,0,0
649.455,467,337,0,0
649.555,469,338,0,0
649.655,469,338,0,0
649.788,469,338,0,0
649.888,469,338,0,0
649.988,469,338,0,0
650.088,469,338,0,0
650.188,469,338,0,0
650.288,468,337,0,0
650.388,464,333,0,0
650.488,470,332,0,0
650.588,471,332,0,0
650.688,471,332,0,0
650.788,471,333,0,0
650.921,472,333,0,0
651.021,472,333,0,0
651.121,472,332,0,0
651.221,472,332,0,0
651.321,472,332,0,0
651.421,472,332,0,0
651.521,473,333,0,0
651.621,474,333,0,0
651.721,473,333,0,0
651.821,468,336,0,0
651.921,467,337,0,0
652.021,471,336,0,0
652.121,472,334,0,0
652.221,473,333,0,0
652.321,471,332,0,0
652.421,470,333,0,0
652.521,469,335,0,0
652.621,470,334,0,0
652.721,471,334,0,0
652.821,470,334,0,0
652.921,470,334,0,0
653.021,468,335,0,0
653.121,465,337,0,0
653.221,464,336,0,0
653.321,464,333,0,0
653.422,464,332,0,0
653.555,466,331,0,0
653.655,465,332,0,0
653.755,465,333,0,0
653.855,466,332,0,0
653.955,465,331,0,0
654.055,461,332,0,0
654.155,451,331,0,0
654.255,451,330,0,0
654.355,439,325,0,0
654.455,444,324,0,0
654.555,448,323,0,0
654.655,448,319,0,0
654.755,440,324,0,0
654.855,443,321,0,0
654.955,446,323,0,0
655.055,446,324,0,0
655.155,446,323,0,0
655.255,446,323,0,0
655.355,445,322,0,0
655.455,444,322,0,0
655.555,445,322,0,0
655.655,445,322,0,0
655.755,445,322,0,0
655.855,445,321,0,0
656.188,444,321,0,0
656.288,446,322,0,0
656.488,454,322,0,0
656.588,448,318,0,0
656.688,432,322,0,0
656.855,407,315,0,0
657.121,395,301,0,0
657.255,379,300,0,0
660.288,205,193,0,0
660.521,252,239,0,0
660.622,268,264,0,0
663.155,492,334,0,0
663.255,491,334,0,0
663.355,486,330,0,0
663.455,494,331,0,0
663.555,495,331,0,0
663.655,496,331,0,0
663.755,496,330,0,0
663.855,493,330,0,0
663.955,495,328,0,0
664.055,495,332,0,0
664.155,494,332,0,0
664.255,495,331,0,0
664.355,492,333,0,0
664.555,487,335,0,0
664.655,484,330,0,0
664.755,487,332,0,0
664.855,488,335,0,0
664.955,491,333,0,0
665.055,490,332,0,0
665.155,488,329,0,0
665.255,492,333,0,0
665.355,491,333,0,0
665.455,488,328,0,0
665.555,488,329,0,0
665.655,489,331,0,0
665.755,491,332,0,0
666.788,492,327,0,0
669.322,513,316,0,0
669.455,513,316,0,0
669.555,511,317,0,0
669.655,509,318,0,0
669.755,501,322,0,0
669.855,498,324,0,0
669.955,501,325,0,0
670.055,500,323,0,0
670.155,501,327,0,0
670.255,498,329,0,0
670.355,496,331,0,0
670.455,496,330,0,0
670.555,496,330,0,0
670.655,494,318,0,0
670.755,497,314,0,0
670.855,501,311,0,0
670.955,509,311,0,0
671.055,509,312,0,0
671.155,506,305,0,0
671.255,509,303,0,0
671.355,507,305,0,0
671.455,506,305,0,0
671.555,507,306,0,0
671.655,509,309,0,0
671.755,506,305,0,0
671.855,506,307,0,0
671.955,512,314,0,0
672.055,516,307,0,0
672.155,515,307,0,0
672.255,514,310,0,0
672.355,513,312,0,0
672.455,511,308,0,0
672.555,510,306,0,0
672.655,511,306,0,0
672.755,509,305,0,0
672.855,510,308,0,0
672.955,511,306,0,0
673.055,511,307,0,0
673.155,515,311,0,0
673.255,513,312,0,0
673.355,512,313,0,0
673.455,514,310,0,0
673.555,515,308,0,0
673.655,514,305,0,0
673.755,515,307,0,0
673.855,514,308,0,0
673.955,514,307,0,0
674.055,515,310,0,0
674.155,517,309,0,0
674.255,516,309,0,0
674.355,518,309,0,0
674.455,518,307,0,0
674.555,516,308,0,0
674.655,513,310,0,0
674.755,515,311,0,0
674.855,515,312,0,0
674.955,514,313,0,0
675.055,513,313,0,0
675.155,514,315,0,0
675.255,514,315,0,0
675.355,514,316,0,0
675.455,514,316,0,0
675.555,514,314,0,0
675.655,512,315,0,0
675.755,512,318,0,0
675.855,508,321,0,0
675.955,510,323,0,0
676.055,513,319,0,0
676.155,513,318,0,0
676.255,514,317,0,0
676.355,510,319,0,0
676.455,507,323,0,0
676.555,508,320,0,0
676.655,507,318,0,0
676.755,507,317,0,0
676.855,509,319,0,0
676.955,509,320,0,0
677.055,508,317,0,0
677.155,509,317,0,0
677.255,510,317,0,0
677.355,510,317,0,0
677.455,509,318,0,0
677.555,508,318,0,0
677.655,506,318,0,0
677.755,505,319,0,0
677.855,507,322,0,0
677.955,508,316,0,0
678.055,507,316,0,0
678.155,511,316,0,0
678.255,513,316,0,0
678.355,511,319,0,0
678.455,509,321,0,0
678.555,508,321,0,0
678.655,512,319,0,0
678.755,512,317,0,0
678.855,513,316,0,0
678.955,512,318,0,0
679.055,508,322,0,0
679.155,507,325,0,0
679.255,509,322,0,0
679.355,510,319,0,0
679.455,512,316,0,0
679.555,510,316,0,0
679.655,510,316,0,0
679.755,510,318,0,0
679.855,509,317,0,0
679.955,508,319,0,0
680.055,507,318,0,0
680.155,509,316,0,0
680.255,509,317,0,0
680.355,507,319,0,0
680.455,507,320,0,0
680.555,507,322,0,0
680.655,507,322,0,0
680.755,506,321,0,0
680.855,505,322,0,0
680.955,505,324,0,0
681.055,505,324,0,0
681.155,505,324,0,0
681.255,504,324,0,0
681.355,504,323,0,0
681.455,502,323,0,0
681.555,500,322,0,0
681.655,497,321,0,0
681.755,496,321,0,0
681.855,495,321,0,0
681.955,494,322,0,0
682.055,493,322,0,0
682.155,494,322,0,0
682.255,492,323,0,0
682.355,494,322,0,0
682.455,493,321,0,0
682.555,492,322,0,0
682.655,489,321,0,0
682.755,491,320,0,0
682.855,491,319,0,0
682.955,489,320,0,0
683.055,492,319,0,0
683.155,490,319,0,0
683.255,491,320,0,0
683.355,489,319,0,0
683.455,491,320,0,0
683.555,492,317,0,0
683.988,490,319,0,0
684.088,483,319,0,0
684.188,488,319,0,0
684.288,490,318,0,0
684.388,494,317,0,0
684.488,492,318,0,0
684.588,493,317,0,0
684.688,489,319,0,0
684.788,488,312,0,0
684.888,489,310,0,0
684.988,488,310,0,0
685.088,485,313,0,0
687.088,496,309,0,0
687.188,457,295,0,0
687.288,460,299,0,0
687.388,453,305,0,0
687.488,443,310,0,0
687.588,443,310,0,0
687.688,464,313,0,0
687.788,468,312,0,0
687.888,476,312,0,0
687.988,474,316,0,0
688.088,476,314,0,0
688.188,481,315,0,0
688.288,473,318,0,0
688.388,485,319,0,0
688.488,488,319,0,0
688.588,485,319,0,0
688.688,473,321,0,0
688.788,468,322,0,0
688.888,476,321,0,0
688.988,482,322,0,0
689.088,484,322,0,0
689.188,494,319,0,0
689.288,495,319,0,0
689.388,497,321,0,0
689.488,485,320,0,0
689.588,480,319,0,0
689.688,478,320,0,0
689.788,481,322,0,0
689.888,483,320,0,0
689.988,484,318,0,0
690.088,483,313,0,0
690.188,487,309,0,0
690.288,492,306,0,0
690.309,492,306,0,1
690.388,495,301,0,1
690.389,495,301,0,0
690.488,496,296,0,0
690.588,492,298,0,0
690.688,493,297,0,0
690.788,494,299,0,0
690.888,493,296,0,0
690.988,495,296,0,0
691.061,495,296,0,1
691.088,496,294,0,1
691.188,497,294,0,1
691.288,499,291,0,1
691.388,501,285,0,1
691.488,511,281,0,1
691.588,515,282,0,1
691.669,515,282,0,0
691.688,515,278,0,0
691.788,516,281,0,0
691.888,519,290,0,0
691.988,517,286,0,0
692.088,516,278,0,0
692.188,521,279,0,0
692.198,521,279,0,1
692.288,520,267,0,1
692.388,516,261,0,1
692.389,516,261,0,0
692.488,515,264,0,0
692.588,512,269,0,0
692.688,518,260,0,0
692.758,518,260,0,1
692.788,512,248,0,1
692.888,506,246,0,1
692.988,512,229,0,1
693.088,505,249,0,1
693.109,505,249,0,0
693.188,494,242,0,0
693.288,494,236,0,0
693.388,492,234,0,0
693.488,491,238,0,0
693.588,489,239,0,0
693.688,486,243,0,0
693.788,486,239,0,0
693.888,479,224,0,0
693.988,474,180,0,0
694.088,470,168,0,0
694.188,460,162,0,0
694.289,455,227,0,0
694.422,434,146,0,0
694.522,430,148,0,0
694.622,439,160,0,0
698.422,409,329,0,0
698.522,401,326,0,0
698.622,402,328,0,0
698.888,419,329,0,0
698.988,457,338,0,0
699.088,480,341,0,0
699.188,485,340,0,0
699.288,488,337,0,0
699.388,498,336,0,0
699.488,501,339,0,0
699.588,496,338,0,0
699.688,488,338,0,0
699.788,488,338,0,0
699.888,479,337,0,0
699.988,477,337,0,0
700.088,476,338,0,0
700.188,484,339,0,0
700.288,491,338,0,0
700.388,500,335,0,0
700.488,504,330,0,0
700.588,504,324,0,0
700.661,504,324,0,1
700.688,505,325,0,1
700.788,508,327,0,1
700.789,508,327,0,0
700.888,499,319,0,0
700.988,494,315,0,0
701.088,505,320,0,0
701.188,514,315,0,0
701.288,519,313,0,0
701.388,522,315,0,0
701.488,517,308,0,0
701.588,515,302,0,0
701.688,516,299,0,0
701.788,517,290,0,0
701.888,516,292,0,0
701.988,518,284,0,0
702.088,517,276,0,0
702.188,516,274,0,0
702.288,517,289,0,0
702.388,519,291,0,0
702.488,519,289,0,0
702.588,521,285,0,0
702.688,528,275,0,0
702.693,528,275,0,1
702.788,530,259,0,1
702.888,529,257,0,1
702.933,529,257,0,0
702.988,525,265,0,0
703.088,522,264,0,0
703.188,520,259,0,0
703.288,516,260,0,0
703.388,513,254,0,0
703.488,517,248,0,0
703.588,512,242,0,0
703.688,513,244,0,0
703.788,516,247,0,0
703.888,519,250,0,0
704.289,524,218,0,0
704.422,524,209,0,0
704.522,527,216,0,0
704.622,528,213,0,0
704.722,530,229,0,0
704.822,532,242,0,0
704.922,532,242,0,0
705.022,520,234,0,0
705.122,518,217,0,0
705.222,514,243,0,0
705.322,515,237,0,0
705.422,524,260,0,0
705.555,520,279,0,0
705.655,520,282,0,0
705.755,517,269,0,0
705.855,520,277,0,0
705.955,527,279,0,0
706.055,533,255,0,0
706.155,526,234,0,0
706.255,521,224,0,0
706.355,519,232,0,0
706.455,522,249,0,0
706.555,523,250,0,0
706.655,522,252,0,0
706.755,522,252,0,0
707.788,532,217,0,0
707.888,536,208,0,0
707.988,539,191,0,0
708.088,536,201,0,0
708.188,537,194,0,0
708.288,538,192,0,0
708.388,540,180,0,0
708.389,540,180,0,1
708.488,537,185,0,1
708.565,537,185,0,0
708.588,538,179,0,0
708.688,541,180,0,0
708.788,546,176,0,0
708.888,547,177,0,0
708.988,550,182,0,0
709.088,548,190,0,0
709.188,548,199,0,0
709.288,547,199,0,0
709.388,548,198,0,0
709.488,547,196,0,0
709.588,544,196,0,0
709.688,541,189,0,0
709.788,539,170,0,0
709.888,536,178,0,0
709.989,532,181,0,0
710.122,522,175,0,0
710.222,516,181,0,0
710.422,489,208,0,0
710.522,480,215,0,0
710.622,465,237,0,0
710.722,463,252,0,0
711.022,443,284,0,0
711.122,440,286,0,0
711.222,430,286,0,0
711.555,435,299,0,0
711.855,373,330,0,0
712.055,399,314,0,0
712.188,496,297,0,0
712.288,478,282,0,0
712.388,442,301,0,0
712.488,426,295,0,0
712.588,427,300,0,0
712.688,413,292,0,0
712.788,415,292,0,0
712.888,414,292,0,0
712.988,414,292,0,0
713.088,422,295,0,0
713.188,413,303,0,0
713.288,420,300,0,0
713.388,459,298,0,0
713.488,443,309,0,0
713.588,412,303,0,0
713.688,414,303,0,0
713.788,415,293,0,0
713.888,413,290,0,0
713.988,414,289,0,0
714.245,414,289,0,1
714.357,414,289,0,0
724.988,287,268,0,0
725.088,288,269,0,0
725.188,288,265,0,0
725.288,290,262,0,0
725.422,280,271,0,0
725.493,280,271,0,1
725.522,281,284,0,1
725.622,283,297,0,1
725.701,283,297,0,0
726.037,283,297,0,1
726.255,283,244,0,1
726.325,283,244,0,0
726.355,284,239,0,0
729.455,533,245,0,0
729.686,533,245,0,1
729.955,531,268,0,1
730.055,533,273,0,1
730.469,533,273,0,0
734.922,209,298,0,0
736.089,339,333,0,0
736.289,384,341,0,0
736.389,393,343,0,0
736.522,425,342,0,0
736.622,436,341,0,0
736.722,438,339,0,0
736.822,437,340,0,0
736.922,452,341,0,0
737.022,458,344,0,0
737.122,461,343,0,0
737.222,472,340,0,0
737.322,476,342,0,0
737.422,486,339,0,0
737.522,484,342,0,0
737.622,477,342,0,0
737.722,486,341,0,0
737.822,493,343,0,0
737.922,495,340,0,0
738.022,488,340,0,0
738.122,483,340,0,0
738.222,491,343,0,0
738.322,503,341,0,0
738.422,495,332,0,0
738.522,487,326,0,0
738.622,476,326,0,0
738.722,480,321,0,0
738.822,474,320,0,0
738.922,466,321,0,0
739.022,463,320,0,0
739.122,466,321,0,0
739.222,458,324,0,0
739.322,454,326,0,0
739.422,449,325,0,0
739.522,441,326,0,0
739.622,434,328,0,0
739.722,426,331,0,0
739.822,435,334,0,0
739.922,436,337,0,0
740.022,427,335,0,0
740.788,296,311,0,0
743.322,492,319,0,0
743.422,488,311,0,0
743.522,488,311,0,0
743.622,487,311,0,0
749.089,460,300,0,0
749.622,440,294,0,0
755.222,437,295,0,0
755.922,437,295,0,0
756.055,442,298,0,0
756.155,434,295,0,0
756.255,438,296,0,0
756.355,441,293,0,0
756.455,443,296,0,0
756.555,441,292,0,0
756.655,439,292,0,0
756.755,446,298,0,0
756.855,438,292,0,0
758.022,445,275,0,0
762.389,451,271,0,0
762.489,452,273,0,0
762.589,453,274,0,0
762.689,451,273,0,0
762.789,451,274,0,0
763.122,450,269,0,0
763.222,446,272,0,0
768.222,99,193,0,0
769.222,485,285,0,0
772.589,496,280,0,0
772.689,496,280,0,0
774.855,105,278,0,0
775.222,85,310,0,0
776.789,334,300,0,0
776.889,355,303,0,0
776.989,381,304,0,0
777.089,404,300,0,0
777.255,448,305,0,0
777.355,457,310,0,0
777.455,450,313,0,0
777.555,469,305,0,0
777.655,481,297,0,0
777.789,481,293,0,0
777.955,487,302,0,0
778.055,488,303,0,0
778.155,487,306,0,0
778.255,498,319,0,0
778.355,503,313,0,0
778.455,505,306,0,0
778.555,508,311,0,0
778.655,518,313,0,0
778.755,532,309,0,0
778.855,531,315,0,0
778.955,532,314,0,0
779.689,536,310,0,0
779.789,536,310,0,0
780.455,539,268,0,0
780.555,541,284,0,0
780.655,539,296,0,0
780.755,539,298,0,0
780.855,539,296,0,0
780.955,538,300,0,0
781.055,537,298,0,0
781.155,536,308,0,0
781.255,535,306,0,0
781.355,535,310,0,0
781.455,534,309,0,0
781.555,535,313,0,0
781.656,531,313,0,0
781.789,531,302,0,0
781.922,527,309,0,0
782.022,527,303,0,0
782.122,517,254,0,0
782.222,514,227,0,0
783.822,512,213,0,0
783.922,499,173,0,0
784.022,495,169,0,0
784.122,494,183,0,0
784.222,494,182,0,0
784.322,488,172,0,0
784.422,488,162,0,0
784.522,487,157,0,0
784.622,491,146,0,0
784.722,485,129,0,0
784.822,486,124,0,0
784.922,480,121,0,0
785.022,470,118,0,0
785.122,465,113,0,0
785.222,460,109,0,0
785.322,451,108,0,0
785.422,446,106,0,0
785.522,443,100,0,0
785.622,437,100,0,0
785.722,428,101,0,0
785.822,425,101,0,0
785.922,421,100,0,0
786.022,423,102,0,0
786.122,423,101,0,0
786.222,416,101,0,0
786.322,405,101,0,0
786.422,395,101,0,0
786.555,377,105,0,0
786.656,384,110,0,0
786.756,365,110,0,0
786.889,335,110,0,0
786.989,307,115,0,0
787.089,283,113,0,0
787.189,280,106,0,0
787.289,277,105,0,0
787.389,276,111,0,0
787.489,272,118,0,0
787.589,257,123,0,0
787.689,230,134,0,0
787.789,196,147,0,0
787.889,181,148,0,0
788.022,185,146,0,0
788.622,243,105,0,0
788.855,70,309,0,0
789.022,74,313,0,0
789.122,122,211,0,0
789.222,119,217,0,0
789.889,84,311,0,0
790.122,87,311,0,0
790.222,120,252,0,0
790.322,110,261,0,0
790.422,108,264,0,0
790.522,107,268,0,0
790.622,103,270,0,0
790.722,107,274,0,0
790.822,111,274,0,0
790.922,110,273,0,0
791.022,111,271,0,0
791.122,113,277,0,0
791.141,113,277,0,1
791.222,114,277,0,1
791.317,114,277,0,0
791.322,115,283,0,0
791.422,116,281,0,0
791.522,117,278,0,0
791.622,115,278,0,0
791.722,114,274,0,0
791.822,113,272,0,0
791.922,114,269,0,0
791.989,114,269,0,1
792.022,113,269,0,1
792.122,111,267,0,1
792.222,107,259,0,1
792.261,107,259,0,0
792.322,103,256,0,0
792.422,97,255,0,0
792.522,93,255,0,0
792.622,87,250,0,0
792.722,89,250,0,0
792.822,82,257,0,0
792.922,84,256,0,0
793.022,82,256,0,0
793.122,86,261,0,0
793.222,94,273,0,0
793.322,106,292,0,0
793.398,106,292,0,1
793.509,106,292,0,0
802.822,515,314,0,0
803.856,513,320,0,0
806.922,100,303,0,0
809.656,145,296,0,0
809.756,145,296,0,0
809.856,145,296,0,0
809.956,146,296,0,0
811.389,145,294,0,0
811.489,146,287,0,0
811.589,154,283,0,0
813.956,503,108,0,0
814.089,516,104,0,0
814.189,516,102,0,0
815.522,532,282,0,0
815.622,532,280,0,0
815.722,526,276,0,0
815.822,525,271,0,0
815.922,524,270,0,0
816.022,524,268,0,0
816.122,526,274,0,0
816.222,527,280,0,0
816.322,534,288,0,0
816.422,536,288,0,0
816.437,536,288,0,1
816.522,537,295,0,1
816.613,537,295,0,0
816.622,535,304,0,0
816.722,531,309,0,0
816.822,526,308,0,0
816.922,522,307,0,0
817.022,521,312,0,0
817.122,526,310,0,0
817.222,526,310,0,0
817.322,517,306,0,0
817.422,517,307,0,0
817.522,521,315,0,0
817.622,518,324,0,0
817.722,515,321,0,0
817.822,518,314,0,0
817.922,518,309,0,0
818.289,465,294,0,0
819.789,463,310,0,0
819.889,474,314,0,0
819.989,479,316,0,0
820.089,479,321,0,0
820.189,470,323,0,0
820.289,434,320,0,0
820.389,427,316,0,0
820.522,414,320,0,0
820.722,408,325,0,0
826.389,137,295,0,0
826.489,120,286,0,0
826.689,114,280,0,0
826.789,110,268,0,0
826.889,105,264,0,0
826.989,107,240,0,0
827.156,93,263,0,0
827.256,96,248,0,0
827.356,102,246,0,0
827.456,105,229,0,0
827.556,105,220,0,0
827.656,102,203,0,0
827.756,103,186,0,0
827.856,103,173,0,0
827.956,106,169,0,0
828.056,105,165,0,0
828.156,106,163,0,0
828.256,109,160,0,0
828.356,103,148,0,0
828.456,99,149,0,0
828.556,99,153,0,0
828.656,95,154,0,0
828.756,97,162,0,0
828.856,113,173,0,0
828.956,136,189,0,0
831.522,406,319,0,0
831.622,410,320,0,0
831.722,415,323,0,0
831.822,423,326,0,0
831.922,427,331,0,0
832.022,426,334,0,0
832.122,425,330,0,0
832.222,422,329,0,0
832.322,420,329,0,0
833.789,284,247,0,0
833.922,286,255,0,0
834.022,272,257,0,0
834.122,281,258,0,0
834.223,286,259,0,0
834.323,371,265,0,0
834.522,301,258,0,0
834.622,287,268,0,0
834.722,294,281,0,0
834.822,287,303,0,0
834.956,267,324,0,0
835.056,295,328,0,0
835.156,346,329,0,0
835.256,333,325,0,0
835.356,302,323,0,0
843.122,155,210,0,0
844.822,169,133,0,0
844.922,171,131,0,0
845.023,171,133,0,0
845.156,179,127,0,0
845.256,194,124,0,0
845.556,207,118,0,0
845.656,206,120,0,0
845.756,208,121,0,0
846.389,189,129,0,0
846.489,184,129,0,0
846.656,178,119,0,0
846.756,166,107,0,0
847.156,120,92,0,0
848.189,83,158,0,0
848.956,89,158,0,0
849.256,79,180,0,0
850.023,62,296,0,0
850.456,76,276,0,0
850.556,82,273,0,0
850.656,82,276,0,0
850.856,81,285,0,0
850.956,86,285,0,0
851.056,87,287,0,0
851.822,92,278,0,0
852.356,88,273,0,0
852.456,88,273,0,0
852.556,88,273,0,0
852.656,88,272,0,0
852.756,88,272,0,0
852.856,87,272,0,0
852.956,87,272,0,0
853.056,87,272,0,0
853.156,88,272,0,0
853.256,88,272,0,0
853.356,88,271,0,0
853.456,89,271,0,0
853.556,88,272,0,0
853.656,88,272,0,0
854.922,357,322,0,0
855.522,181,294,0,0
855.622,183,296,0,0
856.222,170,295,0,0
856.323,138,295,0,0
856.923,84,288,0,0
857.023,85,288,0,0
857.256,153,292,0,0
857.356,202,283,0,0
858.022,343,287,0,0
858.123,362,297,0,0
858.223,372,298,0,0
858.323,377,297,0,0
858.456,383,294,0,0
858.556,401,291,0,0
858.656,427,285,0,0
858.756,365,347,0,0
858.856,368,340,0,0
859.256,406,347,0,0
859.456,512,221,0,0
859.556,507,217,0,0
859.656,504,216,0,0
859.756,505,200,0,0
859.856,511,187,0,0
859.956,519,178,0,0
860.056,520,164,0,0
860.156,522,154,0,0
860.256,521,143,0,0
860.356,519,142,0,0
860.456,522,149,0,0
860.556,523,150,0,0
860.656,521,146,0,0
860.756,520,141,0,0
860.856,521,138,0,0
860.956,527,137,0,0
861.056,523,136,0,0
861.156,521,139,0,0
861.237,521,139,0,1
861.256,522,140,0,1
861.356,518,139,0,1
861.456,518,140,0,1
861.556,517,141,0,1
861.656,520,139,0,1
861.756,522,139,0,1
861.856,522,142,0,1
861.956,519,141,0,1
862.056,521,134,0,1
862.156,524,136,0,1
862.197,524,136,0,0
862.256,527,141,0,0
862.356,526,138,0,0
862.456,527,139,0,0
862.556,532,145,0,0
862.656,535,150,0,0
862.756,536,152,0,0
862.856,537,151,0,0
862.956,537,146,0,0
863.056,534,133,0,0
863.156,528,127,0,0
863.158,528,127,0,1
863.256,526,131,0,1
863.317,526,131,0,0
863.356,524,133,0,0
863.456,521,130,0,0
863.556,519,131,0,0
863.656,519,143,0,0
863.756,516,148,0,0
863.856,512,152,0,0
863.956,510,153,0,0
864.056,509,157,0,0
864.156,516,156,0,0
864.256,511,159,0,0
864.356,512,158,0,0
864.456,510,161,0,0
864.556,511,169,0,0
864.656,503,159,0,0
864.756,497,145,0,0
864.856,506,148,0,0
864.956,513,152,0,0
865.323,453,90,0,0
865.623,482,114,0,0
865.723,481,118,0,0
865.856,470,118,0,0
865.956,454,120,0,0
873.389,90,307,0,0
874.490,96,301,0,0
874.623,94,302,0,0
874.723,97,301,0,0
875.456,75,165,0,0
875.556,76,160,0,0
876.023,73,101,0,0
878.556,74,78,0,0
878.656,69,78,0,0
878.756,72,91,0,0
878.923,90,108,0,0
879.023,77,113,0,0
882.423,175,332,0,0
882.889,189,331,0,0
883.123,257,338,0,0
883.223,306,328,0,0
883.323,353,336,0,0
883.423,399,337,0,0
883.523,397,332,0,0
883.823,397,333,0,0
883.923,403,339,0,0
884.023,408,348,0,0
884.053,408,348,0,1
884.123,419,358,0,1
884.133,419,358,0,0
884.223,431,358,0,0
884.323,428,354,0,0
884.423,431,342,0,0
884.523,423,355,0,0
885.623,534,274,0,0
885.723,536,258,0,0
887.423,500,111,0,0
887.523,499,111,0,0
887.623,487,102,0,0
887.723,469,101,0,0
887.823,461,98,0,0
887.923,459,97,0,0
888.056,452,96,0,0
888.156,439,96,0,0
888.756,386,100,0,0
888.856,417,121,0,0
888.956,426,137,0,0
889.056,428,149,0,0
889.156,434,147,0,0
889.256,437,162,0,0
889.356,427,177,0,0
889.456,423,183,0,0
889.556,414,202,0,0
889.656,404,203,0,0
889.756,407,217,0,0
889.856,416,205,0,0
889.956,429,221,0,0
890.056,436,162,0,0
890.156,435,175,0,0
890.256,426,164,0,0
890.356,416,160,0,0
890.456,398,151,0,0
890.556,383,148,0,0
890.656,375,152,0,0
890.756,360,160,0,0
890.856,349,167,0,0
890.956,347,176,0,0
891.056,327,187,0,0
891.156,366,198,0,0
891.289,365,205,0,0
895.856,489,108,0,0
896.523,466,110,0,0
896.623,464,110,0,0
899.189,340,320,0,0
899.289,347,318,0,0
899.389,360,315,0,0
899.489,356,320,0,0
899.589,369,322,0,0
899.689,382,320,0,0
899.789,387,321,0,0
