 , C0, C1, C2, C3, C4, C5, C6,,segment,Time (s),Frame,A (time),A (frame)
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted,,0,0,0,0.99922,20
1339.264263,0.03101516,0.008028364,0.02167456,0.2204655,0.000291337,0.002600806,0.003601263,,,,,,
1339.314224,0.0296145,0.007653262,0.02073061,0.229705,0.000279223,0.002486527,0.003236516,,,,,,
1339.364185,0.0282771,0.007295687,0.01982777,0.2305429,0.000267613,0.002377269,0.002908713,,,,,,
1339.414146,0.0283454,0.006954818,0.02518203,0.2256341,0.000256486,0.002272811,0.00261411,,,,,,
1339.464107,0.02959823,0.006629874,0.02408532,0.2456939,0.000245822,0.002172944,0.002349345,,,,,,
1339.514068,0.03362146,0.006320113,0.02303638,0.2576827,0.000235601,0.002077465,0.002111397,,,,,,
1339.564029,0.03210311,0.006024825,0.02203312,0.2651726,0.000225805,0.001986182,0.001897549,,,,,,
1339.61399,0.03065332,0.005743333,0.02107355,0.2585065,0.000216416,0.001898909,0.003217215,,,,,,
1339.663951,0.029269,0.005474993,0.02015577,0.2663651,0.0003253,0.001815471,0.002891367,,,,,,
1339.713912,0.02794721,0.00521919,0.01927796,0.2698678,0.000311774,0.001735699,0.002598521,,,,,,
1339.763873,0.0266851,0.004975339,0.02030475,0.2772061,0.000298811,0.001659433,0.002335335,,,,,,
1339.813834,0.02547999,0.011106,0.01942045,0.3030473,0.000286387,0.001586517,0.002098806,,,,,,
1339.863795,0.0243293,0.01058711,0.01931655,0.3118227,0.000274479,0.001516806,0.001886233,,,,,,
1339.913756,0.02323058,0.01637447,0.01847529,0.3138239,0.000263067,0.001450157,0.004755936,,,,,,
1339.963717,0.02218148,0.01560942,0.01767067,0.3266657,0.000252129,0.001386438,0.004274242,,,,,,
1340.013678,0.02117976,0.01488012,0.02219851,0.3369236,0.000241645,0.001325518,0.003841334,,,,,,
1340.063639,0.02022327,0.01418489,0.02123174,0.331203,0.000231598,0.001267274,0.003452273,,,,,,
1340.1136,0.01930998,0.01352215,0.02030707,0.3173348,0.000221968,0.00121159,0.003102617,,,,,,
1340.163561,0.01843794,0.01289036,0.01942267,0.3040473,0.000212739,0.001158353,0.002788375,,,,,,
1340.213522,0.01760527,0.0122881,0.02149575,0.2913162,0.000203894,0.001107455,0.002505961,,,,,,
1340.263483,0.01681021,0.01171398,0.02055958,0.2927841,0.000195416,0.001058794,0.00225215,,,,,,
1340.313444,0.01605106,0.01116668,0.01966419,0.3068852,0.000187291,0.00101227,0.002024046,,,,,,
1340.363405,0.01532619,0.01064495,0.01880779,0.3023912,0.000179503,0.000967791,0.001819045,,,,,,
1340.413366,0.01463405,0.01014759,0.01798869,0.3012993,0.00017204,0.000925267,0.001634807,,,,,,
1340.463327,0.01397317,0.009673476,0.01911071,0.3025692,0.000164887,0.000884611,0.001469229,,,,,,
1340.513288,0.01334214,0.009221512,0.01924408,0.3268178,0.000158031,0.000845741,0.001320421,,,,,,
1340.563249,0.0127396,0.008790664,0.01840598,0.3457676,0.00015146,0.000808579,0.001186685,,,,,,
1340.61321,0.01216428,0.008379947,0.01760438,0.3490769,0.000145162,0.00077305,0.001066494,,,,,,
1340.663171,0.01161494,0.007988419,0.01683768,0.3344603,0.000139127,0.000739082,0.000958477,,,,,,
1340.713132,0.0110904,0.007615184,0.01610438,0.3331893,0.000133342,0.000706607,0.0008614,,,,,,
1340.763093,0.01058955,0.007259388,0.01651483,0.3395638,0.000127798,0.000675559,0.000774155,,,,,,
1340.813054,0.01011133,0.006920215,0.01579559,0.3347609,0.000122484,0.000645875,0.000695746,,,,,,
1340.863015,0.01676766,0.006596888,0.01841974,0.3369756,0.000117391,0.000617495,0.000625279,,,,,,
1340.912976,0.01601043,0.006288669,0.01761754,0.3290676,0.00011251,0.000590362,0.000561949,,,,,,
1340.962937,0.01528739,0.005994849,0.01685027,0.3315393,0.000107832,0.000564422,0.000505033,,,,,,
1341.012898,0.01459701,0.005714758,0.01820804,0.317657,0.000103349,0.000539621,0.000453882,,,,,,
1341.062859,0.0139378,0.005447753,0.01741506,0.3096553,9.91E-05,0.00051591,0.000407912,,,,,,
1341.11282,0.01330836,0.005193223,0.01986907,0.3126077,9.49E-05,0.000493241,0.000366597,,,,,,
1341.162781,0.01270735,0.004950585,0.01900375,0.3248788,9.10E-05,0.000471568,0.000329467,,,,,,
1341.212742,0.01213348,0.004719283,0.01992988,0.3191655,8.72E-05,0.000450848,0.000296098,,,,,,
1341.262703,0.01158553,0.004498789,0.01906191,0.3133779,8.36E-05,0.000431037,0.000266108,,,,,,
1341.312664,0.01106232,0.004288597,0.01823174,0.3113958,8.01E-05,0.000412098,0.000239156,,,,,,
1341.362625,0.01056275,0.004088225,0.01910778,0.3106385,7.68E-05,0.00039399,0.000214934,,,,,,
1341.412586,0.01201995,0.003897215,0.02396728,0.3035504,7.36E-05,0.000376678,0.000193164,,,,,,
1341.462547,0.01300806,0.003715129,0.02292348,0.2908401,7.05E-05,0.000360127,0.0001736,,,,,,
1341.512508,0.01242062,0.003541551,0.02192513,0.2786619,6.76E-05,0.000344303,0.000156018,,,,,,
1341.562469,0.01416406,0.003376083,0.02879154,0.2669937,6.48E-05,0.000329174,0.000140216,,,,,,
1341.61243,0.026428,0.003218345,0.03142035,0.2558141,6.21E-05,0.00031471,0.000126014,,,,,,
1341.662391,0.02523451,0.003067977,0.0405331,0.2451026,5.95E-05,0.000300882,0.000113251,,,,,,
1341.712352,0.02409491,0.002924636,0.03876783,0.2448336,5.70E-05,0.000287661,0.000101781,,,,,,
1341.762313,0.02300677,0.002787991,0.03940874,0.2345819,5.47E-05,0.000275021,9.15E-05,,,,,,
1341.812274,0.02196778,0.00265773,0.03769245,0.2403662,5.24E-05,0.000262937,8.22E-05,,,,,,
1341.862235,0.0209757,0.002533556,0.04055825,0.2303015,5.02E-05,0.000251384,7.39E-05,,,,,,
1341.912196,0.02002843,0.002415183,0.03879188,0.2390673,4.81E-05,0.000240338,6.64E-05,,,,,,
1341.962157,0.01912394,0.002302341,0.03710245,0.229057,4.61E-05,0.000229777,5.97E-05,,,,,,
1342.012118,0.0182603,0.002194771,0.03548659,0.2494424,4.42E-05,0.000219681,5.36E-05,,,,,,
1342.062079,0.01743566,0.002092227,0.03394111,0.2768905,4.24E-05,0.000210028,4.82E-05,,,,,,
1342.11204,0.01664826,0.001994474,0.03246293,0.2662897,4.06E-05,0.0002008,4.33E-05,,,,,,
1342.162001,0.01589642,0.001901288,0.03104913,0.3148903,3.89E-05,0.000191976,3.89E-05,,,,,,
1342.211962,0.01517853,0.001812456,0.02969691,0.3176281,3.73E-05,0.000183541,3.50E-05,,,,,,
1342.261923,0.01449306,0.001727775,0.02840357,0.3338269,3.57E-05,0.000175476,3.14E-05,,,,,,
1342.311884,0.01383855,0.00164705,0.02716656,0.3292389,3.43E-05,0.000167766,2.83E-05,,,,,,
1342.361845,0.01321359,0.001570096,0.02598342,0.3319067,3.28E-05,0.000160394,2.54E-05,,,,,,
1342.411806,0.01261686,0.001496738,0.02485181,0.3305821,3.15E-05,0.000153347,2.28E-05,,,,,,
1342.461767,0.01204708,0.001426808,0.02376948,0.3441136,3.02E-05,0.000146608,2.05E-05,,,,,,
1342.511728,0.01150303,0.001360144,0.0227343,0.3632721,2.89E-05,0.000140166,1.84E-05,,,,,,
1342.561689,0.01098355,0.001296596,0.02746935,0.3684758,2.77E-05,0.000134008,1.66E-05,,,,,,
1342.61165,0.01048753,0.001236016,0.02627303,0.384736,2.66E-05,0.000128119,1.49E-05,,,,,,
1342.661611,0.01001391,0.001178267,0.0251288,0.3819717,2.54E-05,0.00012249,1.34E-05,,,,,,
1342.711572,0.009561677,0.001123216,0.02403441,0.3919675,2.44E-05,0.000117108,1.20E-05,,,,,,
1342.761533,0.009129869,0.001070737,0.02413929,0.4012071,2.34E-05,0.000111962,1.08E-05,,,,,,
1342.811494,0.008717561,0.00102071,0.0245792,0.4072061,2.24E-05,0.000107042,9.71E-06,,,,,,
1342.861455,0.008323873,0.000973021,0.02350875,0.3980434,2.15E-05,0.000102339,8.73E-06,,,,,,
1342.911416,0.007947965,0.000927559,0.02248491,0.3866099,2.06E-05,9.78E-05,7.85E-06,,,,,,
1342.961377,0.007589031,0.000884222,0.02430095,0.4036787,1.97E-05,9.35E-05,7.05E-06,,,,,,
1343.011338,0.007246308,0.000842909,0.02324261,0.4196873,1.89E-05,8.94E-05,6.34E-06,,,,,,
1343.061299,0.006919062,0.000803527,0.02223037,0.413767,1.81E-05,8.55E-05,5.69E-06,,,,,,
1343.11126,0.006606595,0.007061527,0.02321677,0.4327442,1.74E-05,8.17E-05,5.12E-06,,,,,,
1343.161221,0.006308239,0.0124101,0.02605905,0.4372631,1.66E-05,7.82E-05,4.60E-06,,,,,,
1343.211182,0.006023357,0.01183027,0.02492415,0.4510805,1.60E-05,7.47E-05,4.13E-06,,,,,,
1343.261143,0.00575134,0.01127754,0.02383867,0.4360174,1.53E-05,7.14E-05,3.72E-06,,,,,,
1343.311104,0.005491607,0.01075063,0.02280047,0.4536988,1.47E-05,6.83E-05,3.34E-06,,,,,,
1343.361065,0.005243605,0.01024834,0.02180748,0.4666804,1.40E-05,6.53E-05,3.00E-06,,,,,,
1343.411026,0.005006801,0.009769515,0.02085774,0.4636998,1.35E-05,6.24E-05,2.70E-06,,,,,,
1343.460987,0.004780693,0.009313064,0.02622415,0.4505101,1.29E-05,5.97E-05,2.42E-06,,,,,,
1343.510948,0.004564795,0.008877939,0.02508206,0.4497788,1.24E-05,5.71E-05,2.18E-06,,,,,,
1343.560909,0.004358647,0.008463143,0.0239897,0.4667192,1.18E-05,5.46E-05,1.96E-06,,,,,,
1343.61087,0.004161809,0.008067728,0.02294492,0.4676143,1.14E-05,5.22E-05,1.76E-06,,,,,,
1343.660831,0.00397386,0.007690788,0.02194564,0.4758518,1.09E-05,4.99E-05,1.58E-06,,,,,,
1343.710792,0.003794399,0.007331459,0.02636,0.4817159,1.04E-05,4.77E-05,1.42E-06,,,,,,
1343.760753,0.003623043,0.006988918,0.02521199,0.4968941,1.00E-05,4.56E-05,1.28E-06,,,,,,
1343.810714,0.003459425,0.006662382,0.02411398,0.4937759,9.58E-06,4.36E-05,1.15E-06,,,,,,
1343.860675,0.003303196,0.006351103,0.02562526,0.4897991,9.18E-06,4.17E-05,1.03E-06,,,,,,
1343.910636,0.003154023,0.006054366,0.02450925,0.5432917,8.80E-06,3.98E-05,9.27E-07,,,,,,
1343.960597,0.003011586,0.005771494,0.02344185,0.5233254,8.44E-06,3.81E-05,8.33E-07,,,,,,
1344.010558,0.002875582,0.005501839,0.02612916,0.5224099,8.09E-06,3.64E-05,7.49E-07,,,,,,
1344.060519,0.002745719,0.005244782,0.0249912,0.5391455,7.75E-06,3.48E-05,6.73E-07,,,,,,
1344.11048,0.002621722,0.004999735,0.0239028,0.5358033,7.43E-06,3.33E-05,6.05E-07,,,,,,
1344.160441,0.002503324,0.004766138,0.02286181,0.5206074,7.12E-06,3.18E-05,5.43E-07,,,,,,
1344.210402,0.002390273,0.004543454,0.02186615,0.4988084,6.82E-06,3.04E-05,4.88E-07,,,,,,
1344.260363,0.002282327,0.004331175,0.02410782,0.5152948,6.54E-06,2.91E-05,4.39E-07,,,,,,
1344.310324,0.002179257,0.004128814,0.0230579,0.5212989,6.27E-06,2.78E-05,3.95E-07,,,,,,
1344.360285,0.002080841,0.003935908,0.0220537,0.5112659,6.01E-06,2.66E-05,3.55E-07,,,,,,
1344.410246,0.001986869,0.003752015,0.02109323,0.5095685,5.76E-06,2.54E-05,3.19E-07,,,,,,
1344.460207,0.001897141,0.003576713,0.02223796,0.5176839,5.52E-06,2.43E-05,2.86E-07,,,,,,
1344.510168,0.001811466,0.003409602,0.02126947,0.5048817,0.000207208,2.32E-05,2.57E-07,,,,,,
1344.560129,0.001729659,0.003250298,0.02141505,0.5009289,0.000198592,2.22E-05,2.31E-07,,,,,,
1344.61009,0.001651547,0.003098438,0.0204824,0.5023674,0.000190335,2.12E-05,2.08E-07,,,,,,
1344.660051,0.001576963,0.002953673,0.02284124,0.5033728,0.000182421,2.03E-05,1.87E-07,,,,,,
1344.710012,0.001505747,0.002815671,0.02237603,0.4822955,0.000174836,1.94E-05,1.68E-07,,,,,,
1344.759973,0.001437747,0.002684117,0.02373424,0.4894013,0.000167567,1.86E-05,1.51E-07,,,,,,
1344.809934,0.001372817,0.00255871,0.02270059,0.468909,0.000160599,1.77E-05,1.36E-07,,,,,,
1344.859895,0.001310821,0.002439162,0.02171195,0.4853767,0.000153922,1.70E-05,1.22E-07,,,,,,
1344.909856,0.001251624,0.0023252,0.02076637,0.476861,0.000147522,1.62E-05,1.10E-07,,,,,,
1344.959817,0.0011951,0.002216562,0.01986197,0.4737524,0.000141388,1.55E-05,9.84E-08,,,,,,
1345.009778,0.001141129,0.002113,0.01899695,0.4539153,0.000135509,1.48E-05,8.85E-08,,,,,,
1345.059739,0.001089595,0.002014276,0.02361732,0.4536012,0.000129875,1.42E-05,7.95E-08,,,,,,
1345.1097,0.001040388,0.001920165,0.02258876,0.4523698,0.000124475,1.35E-05,7.15E-08,,,,,,
1345.159661,0.000993404,0.001830451,0.02160499,0.4677999,0.000119299,1.30E-05,6.42E-08,,,,,,
1345.209622,0.000948542,0.001744929,0.02222553,0.448212,0.000114339,1.24E-05,5.77E-08,,,,,,
1345.259583,0.000905705,0.001663402,0.02419825,0.4459056,0.000109585,1.18E-05,5.19E-08,,,,,,
1345.309544,0.000864803,0.001585685,0.02314439,0.4373958,0.000105029,1.13E-05,4.66E-08,,,,,,
1345.359505,0.000825748,0.001511598,0.02213642,0.4495244,0.000100662,1.08E-05,4.19E-08,,,,,,
1345.409466,0.000788457,0.001440974,0.02117236,0.4336107,9.65E-05,1.03E-05,3.77E-08,,,,,,
1345.459427,0.00075285,0.001373648,0.02545404,0.4395927,9.25E-05,9.89E-06,3.38E-08,,,,,,
1345.509388,0.000718851,0.001309469,0.02434549,0.4211859,8.86E-05,9.46E-06,3.04E-08,,,,,,
1345.559349,0.000686388,0.001248288,0.02328521,0.4287679,8.49E-05,9.04E-06,2.73E-08,,,,,,
1345.60931,0.00065539,0.001189965,0.02334966,0.4189284,8.14E-05,8.64E-06,2.46E-08,,,,,,
1345.659271,0.000625793,0.001134368,0.02233276,0.4229537,7.80E-05,8.26E-06,2.21E-08,,,,,,
1345.709232,0.000597532,0.001081368,0.02136014,0.4072626,7.48E-05,7.90E-06,1.98E-08,,,,,,
1345.759193,0.000570547,0.001030844,0.02042988,0.4188196,7.17E-05,7.55E-06,1.78E-08,,,,,,
1345.809154,0.000544781,0.000982681,0.02224237,0.422357,0.001558303,7.22E-06,1.60E-08,,,,,,
1345.859115,0.000520178,0.000936768,0.02127369,0.4448792,0.001493511,6.90E-06,1.44E-08,,,,,,
1345.909076,0.000496687,0.000893001,0.0203472,0.4569528,0.001431412,6.60E-06,1.29E-08,,,,,,
1345.959037,0.000474256,0.008438811,0.01946105,0.4628635,0.001371895,6.31E-06,1.16E-08,,,,,,
1346.008998,0.000452839,0.008044533,0.0186135,0.4778104,0.001314853,6.03E-06,1.05E-08,,,,,,
1346.058959,0.000432388,0.007668676,0.01780286,0.4689476,0.001260183,5.77E-06,9.39E-09,,,,,,
1346.10892,0.000412861,0.00731038,0.02133796,0.4903564,0.001207786,5.52E-06,8.44E-09,,,,,,
1346.158881,0.000394217,0.01029905,0.02040867,0.4962229,0.001157567,5.27E-06,7.59E-09,,,,,,
1346.208842,0.000376414,0.009817859,0.02221927,0.5109669,0.001109437,5.04E-06,6.82E-09,,,,,,
1346.258803,0.000359415,0.0126313,0.02125159,0.5181991,0.001063308,4.82E-06,6.13E-09,,,,,,
1346.308764,0.000343183,0.01204114,0.02032606,0.5365323,0.001019096,4.61E-06,5.51E-09,,,,,,
1346.358725,0.000327685,0.01147855,0.02721211,0.554733,0.00263997,4.41E-06,4.95E-09,,,,,,
1346.408686,0.000312887,0.01094225,0.02602699,0.548712,0.002530202,4.21E-06,4.45E-09,,,,,,
1346.458647,0.000298757,0.01043101,0.02489349,0.554926,0.002424999,4.03E-06,4.00E-09,,,,,,
1346.508608,0.000285265,0.009943648,0.02380934,0.5748204,0.00232417,3.85E-06,3.59E-09,,,,,,
1346.558569,0.000272382,0.009479061,0.02277242,0.570169,0.002227533,3.68E-06,3.23E-09,,,,,,
1346.60853,0.000260081,0.009036181,0.02178065,0.5632657,0.002134915,3.52E-06,2.90E-09,,,,,,
1346.658491,0.000248336,0.008613992,0.02083208,0.561947,0.002046147,3.36E-06,2.61E-09,,,,,,
1346.708452,0.000237121,0.00821153,0.01992482,0.5689629,0.00196107,3.22E-06,2.34E-09,,,,,,
1346.758413,0.000226412,0.007827871,0.01905707,0.5557168,0.001879531,3.08E-06,2.11E-09,,,,,,
1346.808374,0.000216188,0.007462137,0.01822711,0.5387103,0.001801382,2.94E-06,1.89E-09,,,,,,
1346.858335,0.000206424,0.007113491,0.0174333,0.5461027,0.001726482,2.81E-06,1.70E-09,,,,,,
1346.908296,0.000197102,0.006781135,0.01667405,0.5515164,0.001654697,2.69E-06,1.53E-09,,,,,,
1346.958257,0.000188201,0.006464307,0.01594788,0.5445251,0.001585896,2.57E-06,1.37E-09,,,,,,
1347.008218,0.000179702,0.006162282,0.01525333,0.5388815,0.001519956,2.46E-06,1.24E-09,,,,,,
1347.058179,0.000171586,0.005874367,0.01458903,0.5447453,0.001456758,2.35E-06,1.11E-09,,,,,,
1347.10814,0.000163838,0.005599905,0.01395366,0.5307923,0.001396187,2.25E-06,9.98E-10,,,,,,
1347.158101,0.000156439,0.00929497,0.01334596,0.5227689,0.001338135,2.15E-06,8.97E-10,,,,,,
1347.208062,0.000149374,0.008860691,0.01276473,0.5264987,0.001282497,2.05E-06,8.06E-10,,,,,,
1347.258023,0.000142628,0.008446702,0.01220881,0.5227521,0.001229172,1.96E-06,7.24E-10,,,,,,
1347.307984,0.000136187,0.008052055,0.0116771,0.5133789,0.001178064,1.88E-06,6.51E-10,,,,,,
1347.357945,0.000130037,0.007675847,0.01116855,0.5247251,0.001129081,1.79E-06,5.85E-10,,,,,,
1347.407906,0.000124164,0.007317216,0.01068215,0.5072244,0.001082135,1.71E-06,5.26E-10,,,,,,
1347.457867,0.000118557,0.006975341,0.01021692,0.4859858,0.001037141,1.64E-06,4.72E-10,,,,,,
1347.507828,0.000113203,0.01516361,0.009771965,0.4755349,0.000994018,1.57E-06,4.25E-10,,,,,,
1347.557789,0.00010809,0.01445513,0.009346384,0.489713,0.000952688,1.50E-06,3.82E-10,,,,,,
1347.60775,0.000103209,0.01377976,0.008939337,0.489165,0.000913076,1.43E-06,3.43E-10,,,,,,
1347.657711,9.85E-05,0.01313594,0.008550018,0.50254,0.000875111,1.37E-06,3.08E-10,,,,,,
1347.707672,9.41E-05,0.0125222,0.008177655,0.4915436,0.000838725,1.31E-06,2.77E-10,,,,,,
1347.757633,8.98E-05,0.01193714,0.01285095,0.5010204,0.000803852,1.25E-06,2.49E-10,,,,,,
1347.807594,8.58E-05,0.01137941,0.01229127,0.5077877,0.000770428,1.20E-06,2.24E-10,,,,,,
1347.857555,8.19E-05,0.01084775,0.01533102,0.4977944,0.000738394,1.14E-06,2.01E-10,,,,,,
1347.907516,7.82E-05,0.01034092,0.02068179,0.4946332,0.000707693,1.09E-06,1.81E-10,,,,,,
1347.957477,7.47E-05,0.009857768,0.01978107,0.4904546,0.000678268,0.02059739,1.62E-10,,,,,,
1348.007438,7.13E-05,0.009397194,0.0260494,0.477197,0.000650066,0.02341371,1.46E-10,,,,,,
1348.057399,6.81E-05,0.008958139,0.02491492,0.4757038,0.000623037,0.03593218,1.31E-10,,,,,,
1348.10736,6.50E-05,0.008539597,0.02382985,0.474066,0.000597132,0.050846,1.18E-10,,,,,,
1348.157321,6.21E-05,0.00814061,0.02279203,0.4716021,0.000572304,0.05481877,1.06E-10,,,,,,
1348.207282,5.93E-05,0.007760264,0.02179941,0.4854836,0.000548508,0.07343929,9.52E-11,,,,,,
1348.257243,5.66E-05,0.007397689,0.02085002,0.4846027,0.000525701,0.07234626,8.56E-11,,,,,,
1348.307204,5.40E-05,0.007052054,0.01994197,0.4966907,0.000503843,0.06916737,7.69E-11,,,,,,
1348.357165,5.16E-05,0.006722568,0.01907348,0.5033014,0.000482894,0.06612816,6.91E-11,,,,,,
1348.407126,4.93E-05,0.006408476,0.0182428,0.489491,0.000462816,0.06322249,6.21E-11,,,,,,
1348.457087,4.70E-05,0.006109059,0.01744831,0.5092841,0.000443572,0.0604445,5.58E-11,,,,,,
1348.507048,4.49E-05,0.005823632,0.01668841,0.5040265,0.000425129,0.05778857,5.02E-11,,,,,,
1348.557009,4.29E-05,0.00555154,0.01596161,0.5082638,0.000407452,0.05524934,4.51E-11,,,,,,
1348.60697,4.10E-05,0.005292161,0.01526646,0.5180836,0.000390511,0.05282169,4.05E-11,,,,,,
1348.656931,3.91E-05,0.005044901,0.01460159,0.4963903,0.000374274,0.05050071,3.64E-11,,,,,,
1348.706892,3.73E-05,0.004809193,0.01396567,0.4946286,0.000358712,0.04828171,3.27E-11,,,,,,
1348.756853,3.57E-05,0.004584498,0.01335745,0.4763968,0.000343797,0.04616021,2.94E-11,,,,,,
1348.806814,3.40E-05,0.004370301,0.01593984,0.4902281,0.000329502,0.04413193,2.64E-11,,,,,,
1348.856775,3.25E-05,0.004166112,0.02141249,0.4697011,0.000315802,0.04219278,2.38E-11,,,,,,
1348.906736,3.10E-05,0.003971463,0.02503688,0.4688594,0.000302671,0.04033883,2.13E-11,,,,,,
1348.956697,2.96E-05,0.003785908,0.0239465,0.4770721,0.000290087,0.03856634,1.92E-11,,,,,,
1349.006658,2.83E-05,0.003609023,0.0229036,0.4876193,0.000278025,0.04045191,1.72E-11,,,,,,
1349.056619,2.70E-05,0.003440402,0.02190612,0.4672016,0.000266465,0.03867446,1.55E-11,,,,,,
1349.10658,2.58E-05,0.003279659,0.02095208,0.4980963,0.000255386,0.03864748,1.39E-11,,,,,,
1349.156541,2.46E-05,0.003126427,0.02003959,0.4981282,0.000244767,0.03694931,1.25E-11,,,,,,
1349.206502,2.35E-05,0.002980354,0.01916684,0.5002689,0.00023459,0.03532576,1.12E-11,,,,,,
1349.256463,2.25E-05,0.002841106,0.01833211,0.5014731,0.000224836,0.03377355,1.01E-11,,,,,,
1349.306424,2.14E-05,0.002708364,0.01753372,0.5026618,0.000509208,0.03228954,9.09E-12,,,,,,
1349.356385,2.05E-05,0.002581824,0.01677011,0.4976809,0.000488035,0.03087074,8.17E-12,,,,,,
1349.406346,1.96E-05,0.002461196,0.01603975,0.5135884,0.000467743,0.02951428,7.34E-12,,,,,,
1349.456307,1.87E-05,0.002346204,0.0153412,0.5208488,0.000448295,0.02821743,6.60E-12,,,,,,
1349.506268,1.78E-05,0.002236585,0.02268385,0.5241034,0.000576802,0.02876958,5.93E-12,,,,,,
1349.556229,1.70E-05,0.002132087,0.02169594,0.5121198,0.000552819,0.02750545,5.33E-12,,,,,,
1349.60619,1.63E-05,0.002032472,0.02075106,0.5117924,0.000529833,0.02629686,4.79E-12,,,,,,
1349.656151,1.55E-05,0.001937511,0.01984732,0.4941906,0.000507804,0.02514138,4.30E-12,,,,,,
1349.706112,1.48E-05,0.001846986,0.01898295,0.4944731,0.001787953,0.02403667,3.87E-12,,,,,,
1349.756073,1.41E-05,0.001760692,0.01815622,0.510865,0.001713612,0.0229805,3.48E-12,,,,,,
1349.806034,1.35E-05,0.001678428,0.01736549,0.5352305,0.001642362,0.02197073,3.12E-12,,,,,,
1349.855995,1.29E-05,0.001600009,0.0166092,0.5269852,0.001574074,0.02371101,2.81E-12,,,,,,
1349.905956,1.23E-05,0.01085111,0.01588585,0.5269619,0.001508626,0.02266915,2.52E-12,,,,,,
1349.955917,1.18E-05,0.01034412,0.01519401,0.5271841,0.001445898,0.02167306,2.27E-12,,,,,,
1350.005878,1.12E-05,0.009860823,0.01453229,0.5165122,0.001385779,0.02621777,2.04E-12,,,,,,
1350.055839,1.07E-05,0.009400106,0.01389939,0.5208084,0.00132816,0.02506577,0.003352108,,,,,,
1350.1058,1.02E-05,0.008960914,0.01329405,0.5194846,0.001272937,0.02610099,0.003012597,,,,,,
1350.155761,9.78E-06,0.008542242,0.01271508,0.4977326,0.001680392,0.03023281,0.002707473,,,,,,
1350.205722,9.33E-06,0.008143132,0.01216132,0.4979851,0.001610523,0.05283551,0.002433252,,,,,,
1350.255683,8.91E-06,0.009122411,0.01163168,0.4834947,0.001543559,0.06851145,0.006636132,,,,,,
1350.305644,8.51E-06,0.01332956,0.01112511,0.4764605,0.001479379,0.1020937,0.005964006,,,,,,
1350.355605,8.13E-06,0.01270678,0.0106406,0.4709859,0.001417868,0.1289038,0.005359955,,,,,,
1350.405566,7.76E-06,0.01211309,0.01017719,0.4906102,0.001358915,0.1499747,0.004817083,,,,,,
1350.455527,7.41E-06,0.01154714,0.009733958,0.4928474,0.001302412,0.1761226,0.004329196,,,,,,
1350.505488,7.07E-06,0.01100764,0.009310032,0.4880772,0.001248259,0.1952233,0.003890723,,,,,,
1350.555449,6.75E-06,0.01049334,0.008904569,0.4996785,0.001196358,0.2222673,0.003496659,,,,,,
1350.60541,6.45E-06,0.01000307,0.008516764,0.4892145,0.001146615,0.2262527,0.003142508,,,,,,
1350.655371,6.16E-06,0.009535707,0.008145849,0.503657,0.00109894,0.2163112,0.002824226,,,,,,
1350.705332,5.88E-06,0.00909018,0.007791087,0.5331282,0.001053247,0.2068065,0.00253818,,,,,,
1350.755293,5.61E-06,0.008665469,0.007451776,0.5267777,0.001009454,0.1977194,0.00447753,,,,,,
1350.805254,5.36E-06,0.0082606,0.007127243,0.5163221,0.000967482,0.1890317,0.004024033,,,,,,
1350.855215,5.12E-06,0.007874648,0.006816843,0.5117617,0.000927255,0.1807256,0.003616468,,,,,,
1350.905176,4.89E-06,0.007506729,0.01086885,0.5170355,0.000888701,0.1778458,0.003250182,,,,,,
1350.955137,4.67E-06,0.007155999,0.01239147,0.5210899,0.000851749,0.1700313,0.002920994,,,,,,
1351.005098,4.46E-06,0.006821657,0.01300214,0.5284119,0.002310257,0.1625601,0.002625148,,,,,,
1351.055059,4.26E-06,0.006502935,0.01465643,0.5062861,0.002214199,0.1554172,0.002359265,,,,,,
1351.10502,4.06E-06,0.006199105,0.01401812,0.5232597,0.002122134,0.1485882,0.002120312,,,,,,
1351.154981,3.88E-06,0.005909471,0.01609733,0.5373653,0.002033898,0.1658574,0.001905561,,,,,,
1351.204942,3.70E-06,0.005633369,0.01641526,0.5510854,0.001949331,0.1642292,0.00171256,,,,,,
1351.254903,3.54E-06,0.005370167,0.01570036,0.537412,0.002231936,0.157013,0.001539107,,,,,,
1351.304864,3.38E-06,0.005119262,0.01501659,0.5639867,0.002139134,0.1550277,0.001383222,,,,,,
1351.354825,3.22E-06,0.00488008,0.0151191,0.58092,0.002050191,0.1575748,0.001243125,,,,,,
1351.404786,3.08E-06,0.004652073,0.01446064,0.5866345,0.001964946,0.1630678,0.001117218,,,,,,
1351.454747,2.94E-06,0.004434719,0.0172662,0.6020436,0.001883246,0.1837682,0.001004063,,,,,,
1351.504708,2.81E-06,0.0102439,0.01651423,0.6175635,0.001804942,0.225345,0.000902369,,,,,,
1351.554669,2.68E-06,0.00976528,0.01579502,0.6217802,0.001729894,0.2596063,0.000810974,,,,,,
1351.60463,2.56E-06,0.009309027,0.01510713,0.6475211,0.001657967,0.2600311,0.000728837,,,,,,
1351.654591,2.44E-06,0.01006506,0.01444919,0.6536663,0.00158903,0.2837534,0.000655018,,,,,,
1351.704552,2.33E-06,0.009594801,0.01381991,0.6745124,0.00152296,0.2964953,0.000588676,,,,,,
