Video 1, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14,,,Video 1, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14,
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted,,,Video2-3,C04,C07,,,,C10,C05,C06,C13,C01,C00,C09,C12,C03,C08,C11
279.631717,-0.03308678,-0.0356987,0.04778792,-0.01412112,-0.004659281,0.01277581,0.08075596,-0.01846223,0.03089412,-0.008885296,-0.01569287,-0.03328162,-0.02916163,-0.01870975,-0.008956011,,,,,,,,,,,,,,,,,,,
279.681678,-0.02630892,-0.03510181,0.06618536,-0.01174865,0.002645418,0.03251579,0.07318512,-0.02354156,0.03387528,-0.005917547,-0.01144183,-0.03208734,-0.01521877,-0.01153638,-0.01093764,,,,,,,,,,,,,,,,,,,
279.731639,-0.02727184,-0.03505997,0.07682497,-0.01700107,0.02331304,0.05130957,0.07703991,-0.02549176,0.04208155,0.005495819,-0.01136173,-0.0314514,-0.007880902,-0.01740698,-0.0105154,,,,,,,,,,,,,,,,,,,
279.7816,-0.02725806,-0.03688672,0.0851734,-0.01029029,0.0191621,0.0744202,0.07708555,-0.01545908,0.04984498,0.005561075,-0.01241998,-0.0311736,-0.005772394,-0.01252363,-0.009838784,,,,,,,,,,,,,,,,,,,
279.831561,-0.02510349,-0.03480443,0.08723422,-0.007771681,0.02301087,0.06366687,0.07707217,-0.03506986,0.05189808,0.02616816,-0.007556258,-0.03247101,-0.000515019,-0.001232638,-0.01147972,,,,,,,,,,,,,,,,,,,
279.881522,-0.03061617,-0.03057527,0.0756763,-0.001780641,0.02100846,0.06928658,0.070801,-0.03084764,0.04242451,0.02041904,-0.01436342,-0.03866421,-0.005983005,-0.01046383,-0.01239916,,,,,,,,,,,,,,,,,,,
279.931483,-0.02314154,-0.02918642,0.05768145,-0.01615494,0.02213072,0.06186803,0.05994315,-0.02440934,0.03901449,0.02549357,-0.01732193,-0.04428747,-0.005866705,-0.01704681,-0.01044999,,,,,,,,,,,,,,,,,,,
279.981444,-0.0280272,-0.02682969,0.04792699,-0.00890941,0.008134843,0.05378586,0.06620497,-0.02849845,0.03479236,-0.0002951,-0.01482488,-0.04155635,-0.01005335,-0.01578662,-0.003116198,,,,,,,,,,,,,,,,,,,
280.031405,-0.03257912,-0.01574489,0.03828448,-0.01406103,0.009763949,0.04016533,0.06653761,-0.02519176,0.03173632,-0.005928985,-0.01621401,-0.03775126,-0.01598343,-0.01163661,-0.00993907,,,,,,,,,,,,,,,,,,,
280.081366,-0.03008857,-0.02938848,0.03431597,-0.01965427,0.01244183,0.03616629,0.05301939,-0.03008592,0.02867568,-0.007504976,-0.01583206,-0.0405961,-0.0134869,-0.005013652,-0.008058272,,,,,,,,,,,,,,,,,,,
280.131327,-0.03165369,-0.02571177,0.02650691,-0.02006017,-0.005909504,0.02708913,0.0495781,-0.03635572,0.02212754,-0.01021873,-0.01441754,-0.04685546,-0.01756944,-0.01467707,-0.009849541,,,,,,,,,,,,,,,,,,,
280.181288,-0.03164249,-0.03046775,0.01898827,-0.02353426,-0.002706759,0.02227254,0.04150427,-0.03240816,0.01070989,-0.01358398,-0.01392318,-0.04428106,-0.01901223,-0.01659367,-0.01183095,,,,,,,,,,,,,,,,,,,
280.231249,-0.03067833,-0.0324131,0.01162802,-0.01240826,-0.007887355,0.01190068,0.04044887,-0.032411,0.01184379,-0.01692536,-0.01285775,-0.04224225,-0.01053348,-0.0144575,-0.005872193,,,,,,,,,,,,,,,,,,,
280.28121,-0.03475382,-0.02652032,0.008149651,-0.02442279,-0.01640177,0.01028057,0.04202122,-0.03311339,0.01127866,-0.02263943,-0.01674838,-0.04170052,-0.02049161,-0.00463084,-0.009543443,,,,,,,,,,,,,,,,,,,
280.331171,-0.03348617,-0.02354324,0.001682563,-0.01987905,-0.00535903,0.01130846,0.0486897,-0.03628841,0.008080514,-0.02255639,-0.0155887,-0.03737623,-0.03153905,-0.01291344,-0.001476945,,,,,,,,,,,,,,,,,,,
280.381132,-0.03733354,-0.03371103,-0.01109322,-0.01687036,-0.01740158,-0.004938357,0.04917011,-0.04010493,0.008979102,-0.02327899,-0.01397832,-0.04115228,-0.01374883,-0.01440913,-0.003572328,,,,,,,,,,,,,,,,,,,
280.431093,-0.03495485,-0.03158108,-0.01224657,-0.01976881,-0.01580445,-0.001252179,0.04882344,-0.04860489,-0.001687464,-0.01501467,-0.01742655,-0.03512006,-0.02361922,-0.01826115,-0.00789937,,,,,,,,,,,,,,,,,,,
280.481054,-0.02995647,-0.03057706,-0.01519778,-0.01621707,-0.02205881,0.002474747,0.04211327,-0.03812199,0.006608097,-0.01948557,-0.01573034,-0.03833178,-0.02662448,-0.001889292,-0.005180892,,,,,,,,,,,,,,,,,,,
280.531015,-0.0339003,-0.03571219,-0.02030898,-0.02204397,-0.02417093,-0.004878984,0.03912506,-0.04427013,0.008836873,-0.02439271,-0.01841312,-0.04110076,-0.01543425,-0.00955692,-0.007315269,,,,,,,,,,,,,,,,,,,
280.580976,-0.03291381,-0.03202964,-0.018823,-0.02231911,-0.02450578,-0.008043873,0.04472874,-0.02984497,0.007225036,-0.02191098,-0.0191198,-0.03629153,-0.01107004,-0.01692575,-0.01038304,,,,,,,,,,,,,,,,,,,
280.630937,-0.03233213,-0.02613255,-0.02359232,-0.02034342,-0.02275417,-0.01570987,0.03669269,-0.03682984,-0.003485206,-0.02514321,-0.01833644,-0.0400197,-0.01583175,-0.01045274,-0.008305715,,,,,,,,,,,,,,,,,,,
280.680898,-0.03380208,-0.03524067,-0.0254382,-0.01695681,-0.02297457,-0.01707366,0.03214991,-0.04658158,0.003927949,-0.02838628,-0.02004669,-0.04188234,-0.01557913,-0.005146897,-0.005405495,,,,,,,,,,,,,,,,,,,
280.730859,-0.04006312,-0.02947811,-0.02837767,-0.01866289,-0.01122405,-0.0175984,0.0419514,-0.0486603,0.008621865,-0.01963996,-0.01442219,-0.04283247,-0.01944836,-0.008228377,-0.01149638,,,,,,,,,,,,,,,,,,,
280.78082,-0.03042609,-0.03314056,-0.02589123,-0.0174552,-0.01993575,-0.01328215,0.02798167,-0.03815521,0.009285558,-0.02504463,-0.01517138,-0.03773265,-0.02768892,-0.003982222,-0.008808143,,,,,,,,,,,,,,,,,,,
280.830781,-0.03052429,-0.0403778,-0.02472344,-0.0231248,-0.02115751,-0.02068613,0.02624983,-0.03380641,0.01098142,-0.03285565,-0.01432996,-0.04255641,-0.02277153,-0.007167935,-0.01077089,,,,,,,,,,,,,,,,,,,
280.880742,-0.04052267,-0.03993744,-0.0205116,-0.02422822,-0.02076844,-0.01595244,0.03026716,-0.03806172,0.01043251,-0.02660725,-0.01722573,-0.04408391,-0.02077769,-0.008889063,-0.0129207,,,,,,,,,,,,,,,,,,,
280.930703,-0.03643892,-0.02779832,-0.02966716,-0.02312084,0.001854023,-0.02549873,0.04147487,-0.04413714,0.01829123,-0.03269656,-0.01518296,-0.04082523,-0.01138968,-0.00111215,-0.01192279,,,,,,,,,,,,,,,,,,,
280.980664,-0.03429755,-0.03684483,-0.0266419,-0.02366868,-0.01613171,-0.02193248,0.04516102,-0.04867619,0.01174133,-0.03149139,-0.01519476,-0.04114926,-0.01941323,-0.01248936,-0.01335143,,,,,,,,,,,,,,,,,,,
281.030625,-0.02964805,-0.03965538,-0.0306404,-0.01855584,-0.01854797,-0.01835227,0.04330084,-0.04918326,0.01185509,-0.0323643,-0.01773166,-0.03669812,-0.02207395,-0.006391312,-0.00958832,,,,,,,,,,,,,,,,,,,
281.080586,-0.03720719,-0.02757263,-0.03453771,-0.02239105,-0.01504068,-0.01569269,0.03372392,-0.04945907,0.01991393,-0.02812015,-0.01816309,-0.03913456,-0.02836983,-0.005469606,-0.01571349,,,,,,,,,,,,,,,,,,,
281.130547,-0.03766574,-0.03248962,-0.03478956,-0.02552346,-0.02076397,-0.02114459,0.03452195,-0.0413711,0.0125427,-0.03390293,-0.01508608,-0.04650833,-0.02975971,-0.000400012,-0.01593244,,,,,,,,,,,,,,,,,,,
281.180508,-0.03502477,-0.03759198,-0.03103819,-0.02342284,-0.01896383,-0.01782884,0.02669886,-0.04203737,0.02394519,-0.03867567,-0.01657927,-0.04575994,-0.01897735,0.00052962,-0.01161094,,,,,,,,,,,,,,,,,,,
281.230469,-0.03657483,-0.0327531,-0.03064052,-0.01559683,-0.01972557,-0.02010575,0.03378285,-0.04331449,0.01780061,-0.03591419,-0.01519827,-0.03788984,-0.02090983,-0.007888356,-0.01294134,,,,,,,,,,,,,,,,,,,
281.28043,-0.03562958,-0.03786934,-0.03120738,-0.01992392,-0.0180415,-0.01150926,0.02273617,-0.04505529,0.02591002,-0.03693221,-0.01708937,-0.0403655,-0.02592511,-0.008401775,-0.005974463,,,,,,,,,,,,,,,,,,,
281.330391,-0.03668715,-0.03333441,-0.02085625,-0.01764358,-0.009482006,-0.008719116,0.02366252,-0.04429343,0.02190684,-0.03532401,-0.01577207,-0.03981887,-0.01047632,-0.0148231,-0.006235591,,,,,,,,,,,,,,,,,,,
281.380352,-0.04072573,-0.04379507,-0.0160914,-0.01192814,-0.009343257,0.009631429,0.01993058,-0.04397115,0.02983858,-0.03431717,-0.01594334,-0.04074694,-0.01213203,-0.009806823,-0.008064559,,,,,,,,,,,,,,,,,,,
281.430313,-0.02955201,-0.03582508,-0.01173033,-0.01854144,-0.009815903,0.007049548,0.02997346,-0.04637362,0.03085518,-0.03192225,-0.008975734,-0.03731722,-0.0172204,-0.006854341,-0.009171017,,,,,,,,,,,,,,,,,,,
281.480274,-0.03120648,-0.04156832,-0.009640168,-0.01811925,-0.00881814,0.007990701,0.03012797,-0.03714363,0.04149941,-0.04019259,-0.01310464,-0.04469251,-0.006737162,-0.004969086,-0.01417368,,,,,,,,,,,,,,,,,,,
281.530235,-0.03780657,-0.03511042,-0.008911021,-0.008168451,-0.01306835,0.003837255,0.03494653,-0.04051066,0.04197771,-0.04251353,-0.01645381,-0.04443515,-0.01092128,-0.01255256,-0.01541954,,,,,,,,,,,,,,,,,,,
281.580196,-0.0382304,-0.03588032,-0.003674462,-0.01414458,-0.006347988,0.006583885,0.04637407,-0.04887146,0.04620246,-0.03755386,-0.01413384,-0.04068555,-0.0016463,-0.009947376,-0.01704139,,,,,,,,,,,,,,,,,,,
281.630157,-0.03735374,-0.0413847,-0.003577342,-0.01843829,0.000704655,0.01668842,0.05320017,-0.04412473,0.05655763,-0.02300892,-0.01466923,-0.04309952,-0.0205972,-0.004233828,-0.008485256,,,,,,,,,,,,,,,,,,,
281.680118,-0.03348548,-0.0396215,-0.001100119,-0.01737903,-0.001290666,0.02779504,0.06274179,-0.03686246,0.07460289,-0.01947514,-0.01707486,-0.03712731,-0.008887959,-0.00969809,-0.008974115,,,,,,,,,,,,,,,,,,,
281.730079,-0.03985706,-0.0336228,-0.007799652,-0.02393834,0.000141021,0.02490557,0.06104064,-0.0411617,0.07040743,-0.01732351,-0.01231081,-0.04068362,-0.01945193,-0.00747116,-0.007902579,,,,,,,,,,,,,,,,,,,
281.78004,-0.04256101,-0.04506585,-0.004697828,-0.01992155,-0.006541885,0.02631931,0.05502442,-0.0410381,0.07409044,-0.02413804,-0.01572848,-0.04157008,-0.01426268,-0.001168303,-0.01251513,,,,,,,,,,,,,,,,,,,
281.830001,-0.0424526,-0.04030574,0.005252111,-0.02122858,0.002311937,0.02753952,0.05803185,-0.05005546,0.06659476,-0.0323072,-0.01357616,-0.04155021,-0.01955697,-0.002976035,-0.008065019,,,,,,,,,,,,,,,,,,,
281.879962,-0.03653754,-0.04526688,0.004828149,-0.02064299,0.007702764,0.03401253,0.05708875,-0.03984201,0.06365825,-0.02612527,-0.01895862,-0.04103767,-0.01672787,-0.003159745,-0.01074494,,,,,,,,,,,,,,,,,,,
281.929923,-0.03895967,-0.0393879,0.003775612,-0.01794661,0.001077487,0.04387171,0.06090219,-0.0521142,0.06527239,-0.02334209,-0.01452046,-0.04208529,-0.02778137,-0.0146345,-0.01825355,,,,,,,,,,,,,,,,,,,
281.979884,-0.03296133,-0.0400107,-0.001317718,-0.02537812,0.004924044,0.03910309,0.06011645,-0.05696711,0.05717295,-0.016749,-0.01301859,-0.04200147,-0.01748992,-0.009947352,-0.01245772,,,,,,,,,,,,,,,,,,,
282.029845,-0.03331387,-0.03698883,-0.006672802,-0.01983611,-0.008123975,0.02554635,0.04379511,-0.04802725,0.04768056,-0.03336915,-0.01571643,-0.04304429,-0.02045997,-0.009215748,-0.01809771,,,,,,,,,,,,,,,,,,,
282.079806,-0.03671421,-0.04457382,0.001732187,-0.01811588,-0.01183677,0.03476129,0.04574636,-0.04836521,0.06154362,-0.03580802,-0.01689395,-0.04203558,-0.02370353,-0.01413001,-0.01191766,,,,,,,,,,,,,,,,,,,
282.129767,-0.03830525,-0.04065529,-0.005723914,-0.02334808,-0.02150735,0.01677428,0.04748547,-0.04834305,0.05871649,-0.03409697,-0.018767,-0.039656,-0.02761706,-0.006188595,-0.01066596,,,,,,,,,,,,,,,,,,,
282.179728,-0.03730958,-0.04446077,-9.93E-05,-0.02406425,-0.01046243,0.01822603,0.0406732,-0.04148395,0.05897978,-0.03169046,-0.01590168,-0.04476035,-0.0123579,-0.01574215,-0.0115775,,,,,,,,,,,,,,,,,,,
282.229689,-0.03692135,-0.04760338,0.009260986,-0.01794532,-0.0142132,0.01815374,0.04513928,-0.04357788,0.05367697,-0.02801456,-0.01214962,-0.04162885,-0.02358962,-0.01085003,-0.01988814,,,,,,,,,,,,,,,,,,,
282.27965,-0.03901844,-0.04620295,0.005758054,-0.0222616,-0.009919109,0.01261148,0.04460407,-0.05537304,0.05018827,-0.0359924,-0.01408004,-0.03804652,-0.02048803,-0.01105929,-0.01749616,,,,,,,,,,,,,,,,,,,
282.329611,-0.03406028,-0.05090998,0.008177172,-0.01675662,-0.009836423,0.008538067,0.04228782,-0.04664403,0.04592831,-0.03879611,-0.01521839,-0.04449686,-0.02728614,-0.008100146,-0.01621641,,,,,,,,,,,,,,,,,,,
282.379572,-0.03629576,-0.05470558,0.02013998,-0.02721964,-0.000691817,0.00936694,0.0509355,-0.05061152,0.06056955,-0.03083607,-0.01425556,-0.04138338,-0.02224167,-0.008917629,-0.0198883,,,,,,,,,,,,,,,,,,,
282.429533,-0.02987799,-0.04476468,0.02038631,-0.0241154,0.002412257,0.01006897,0.04111625,-0.05695393,0.05672474,-0.03198216,-0.0132218,-0.04866946,-0.02700719,-0.01261412,-0.01555735,,,,,,,,,,,,,,,,,,,
282.479494,-0.03002732,-0.0394953,0.02486017,-0.02418492,0.01957392,0.02543309,0.03259037,-0.0571112,0.06508808,-0.02565333,-0.008598085,-0.04496528,-0.02272347,-0.01031839,-0.01568812,,,,,,,,,,,,,,,,,,,
282.529455,-0.02446298,-0.04517326,0.03747058,-0.01670164,0.02508513,0.02500707,0.04364886,-0.05711677,0.06758462,-0.02649572,-0.01273746,-0.04310937,-0.0143064,-0.008648451,-0.01302897,,,,,,,,,,,,,,,,,,,
282.579416,-0.03004081,-0.03914434,0.04505213,-0.01245636,0.03094549,0.02451552,0.05116414,-0.05192704,0.06395069,-0.02458178,-0.007474096,-0.0410721,-0.000361677,-0.009641374,-0.01463594,,,,,,,,,,,,,,,,,,,
282.629377,-0.02556686,-0.04356099,0.04357179,-0.01467577,0.0224388,0.02023852,0.05234644,-0.05097505,0.06371818,-0.02748068,-0.00888467,-0.04411185,-0.0082595,-0.0145789,-0.01860975,,,,,,,,,,,,,,,,,,,
282.679338,-0.0240489,-0.04529703,0.0620684,-0.01311626,0.02440104,0.03613316,0.0524967,-0.06219957,0.06532753,-0.02470201,-0.009177634,-0.03928977,0.01068623,-0.0131813,-0.01915911,,,,,,,,,,,,,,,,,,,
282.729299,-0.02344403,-0.0425509,0.06176199,-0.01922763,0.03107143,0.02722891,0.04533613,-0.05656395,0.07805391,-0.03383118,-0.00803807,-0.04082938,0.01327431,-0.005778855,-0.02021351,,,,,,,,,,,,,,,,,,,
282.77926,-0.02301353,-0.04737463,0.06096978,-0.02232947,0.04357767,0.035437,0.04367184,-0.05731727,0.07247868,-0.03381272,-0.006946347,-0.04470158,0.01433432,-0.006987561,-0.01743752,,,,,,,,,,,,,,,,,,,
282.829221,-0.02535579,-0.04430301,0.06363709,-0.02187569,0.04450453,0.03302254,0.04907819,-0.06257886,0.08887099,-0.0219687,-0.01086226,-0.03980445,0.03686367,-0.00062685,-0.01714643,,,,,,,,,,,,,,,,,,,
282.879182,-0.01852939,-0.04926986,0.06172606,-0.02043829,0.05369269,0.05145191,0.04962301,-0.06127328,0.08914918,-0.02643876,-0.01160725,-0.04218605,0.03652911,2.15E-05,-0.01958405,,,,,,,,,,,,,,,,,,,
282.929143,-0.01819339,-0.05262786,0.05890065,-0.01268412,0.06966604,0.05625951,0.04845555,-0.06107002,0.1000082,-0.0200102,-0.0101653,-0.04132283,0.04409405,-0.000872947,-0.02211479,,,,,,,,,,,,,,,,,,,
282.979104,-0.02522383,-0.04817525,0.05365719,-0.007891146,0.07229824,0.06105845,0.05241751,-0.05585274,0.1096678,-0.02201465,-0.005639185,-0.04242158,0.04374831,-0.01139366,-0.01994707,,,,,,,,,,,,,,,,,,,
283.029065,-0.02626953,-0.04637739,0.04334389,-0.02572965,0.05797706,0.0470672,0.0402125,-0.05778238,0.0958488,-0.02791473,-0.01018041,-0.04428695,0.04607162,-0.007576145,-0.01625479,,,,,,,,,,,,,,,,,,,
283.079026,-0.0267813,-0.04905805,0.03905924,-0.01907143,0.04262592,0.04926643,0.04313467,-0.04680422,0.09249268,-0.02165702,-0.01461499,-0.0384229,0.05861702,-0.00393619,-0.01399946,,,,,,,,,,,,,,,,,,,
283.128987,-0.03051928,-0.04098145,0.03122216,-0.02113858,0.04100836,0.0376903,0.04327152,-0.05943061,0.08711622,-0.01719484,-0.01186195,-0.04191525,0.0859512,-0.005617736,-0.01646991,,,,,,,,,,,,,,,,,,,
283.178948,-0.018013,-0.0470481,0.03571085,-0.01976971,0.04841738,0.03257652,0.03974769,-0.05489088,0.08523362,-0.01473798,-0.01270888,-0.04136613,0.08418807,6.89E-05,-0.02043231,,,,,,,,,,,,,,,,,,,
283.228909,-0.02599914,-0.04721424,0.03188784,-0.0166638,0.05832582,0.02328251,0.03353519,-0.04932398,0.08805142,-0.01562837,-0.01452655,-0.04000529,0.1068823,0.003421333,-0.02006698,,,,,,,,,,,,,,,,,,,
283.27887,-0.0231228,-0.0478614,0.0474471,-0.02063297,0.06451891,0.03898673,0.03879133,-0.04829477,0.09734484,-0.001786341,-0.01173617,-0.0462592,0.1215793,0.01330754,-0.01332064,,,,,,,,,,,,,,,,,,,
283.328831,-0.01954716,-0.0471342,0.0474068,-0.01844762,0.06469768,0.03995458,0.04015007,-0.04931663,0.09377567,-0.01289257,-0.01186719,-0.04225678,0.1266286,0.003489758,-0.01826365,,,,,,,,,,,,,,,,,,,
283.378792,-0.01830636,-0.04909645,0.04677296,-0.01802431,0.05368167,0.05732274,0.03410961,-0.05816707,0.09386606,-0.02130241,-0.01057601,-0.04884037,0.1251415,-0.003355168,-0.01645312,,,,,,,,,,,,,,,,,,,
283.428753,-0.01838257,-0.04990518,0.05682959,-0.02400047,0.07006293,0.05303552,0.03101422,-0.06487514,0.09965371,-0.01669486,-0.01064625,-0.03605309,0.1372733,0.00205149,-0.01672967,,,,,,,,,,,,,,,,,,,
283.478714,-0.02027069,-0.04677565,0.05182538,-0.01189628,0.058934,0.04573067,0.03432285,-0.05769655,0.103083,-0.02720958,-0.01463826,-0.04121989,0.1507945,0.006825384,-0.01499171,,,,,,,,,,,,,,,,,,,
283.528675,-0.01235021,-0.05041959,0.05222709,-0.01871632,0.07250196,0.06950158,0.02274941,-0.04946724,0.1184366,-0.008763413,-0.01038551,-0.03991545,0.1697689,0.004686465,-0.0155577,,,,,,,,,,,,,,,,,,,
283.578636,-0.02189539,-0.04781397,0.06365366,-0.0159415,0.09526823,0.0789568,0.03643139,-0.06346643,0.1038439,-0.007483357,-0.01540188,-0.03907055,0.1770785,0.001510298,-0.02095982,,,,,,,,,,,,,,,,,,,
283.628597,-0.01375396,-0.05002192,0.07775094,-0.0116029,0.09310888,0.09446335,0.03016972,-0.05377802,0.1184491,-0.00662459,-0.01565729,-0.04201283,0.1686918,0.005104225,-0.009516593,,,,,,,,,,,,,,,,,,,
283.678558,-0.01141842,-0.0466935,0.06608747,-0.01857551,0.10016,0.09907605,0.03113805,-0.07261042,0.1172565,-0.003518913,-0.01461942,-0.04186551,0.197837,0.01886818,-0.02076707,,,,,,,,,,,,,,,,,,,
283.728519,-0.007122261,-0.04828103,0.07550557,-0.01125389,0.1050895,0.1246219,0.0354948,-0.0531459,0.1289421,-0.000979787,-0.01514956,-0.04377536,0.2115872,0.02040747,-0.01933371,,,,,,,,,,,,,,,,,,,
283.77848,-0.008813956,-0.05178488,0.08504872,-0.009474921,0.08062588,0.138894,0.0355288,-0.05791666,0.1357279,0.002847914,-0.01209356,-0.04415605,0.2315243,0.01261178,-0.016811,,,,,,,,,,,,,,,,,,,
283.828441,-0.008417225,-0.04858194,0.07715765,-0.006723171,0.1001455,0.1310857,0.03907013,-0.05945956,0.1428479,0.005158513,-0.01188378,-0.03841196,0.2662666,0.01400048,-0.0203217,,,,,,,,,,,,,,,,,,,
283.878402,-0.004228178,-0.04262542,0.07228462,-0.005151139,0.09679434,0.1446311,0.05103178,-0.05896606,0.1373932,0.001747917,-0.01318429,-0.04216324,0.27029,0.008294739,-0.0260485,,,,,,,,,,,,,,,,,,,
283.928363,-0.002181068,-0.0582986,0.07345164,-0.01237976,0.09389649,0.1456888,0.05287912,-0.05495066,0.1403557,0.008831641,-0.01289736,-0.04511562,0.2857106,0.01439243,-0.01797493,,,,,,,,,,,,,,,,,,,
283.978324,-0.01053662,-0.05020728,0.08212111,-0.02188693,0.09524108,0.1554254,0.05058992,-0.05225703,0.1407126,0.005630366,-0.01024264,-0.04574582,0.3166789,0.0142217,-0.01708433,,,,,,,,,,,,,,,,,,,
284.028285,0.002843288,-0.05721012,0.08440433,-0.01330489,0.1048875,0.1524054,0.05031517,-0.052255,0.1505353,0.006485746,-0.01049816,-0.04242141,0.3448907,0.01666016,-0.02082054,,,,,,,,,,,,,,,,,,,
284.078246,-0.000369086,-0.05565003,0.08334306,-0.02019752,0.1017907,0.1547045,0.04780156,-0.05214841,0.1411727,0.01577362,-0.01459362,-0.03950245,0.3711393,0.01998047,-0.02256112,,,,,,,,,,,,,,,,,,,
284.128207,0.01271929,-0.05132551,0.09477543,-0.008074714,0.1070457,0.1701511,0.05683343,-0.05714234,0.160147,0.0101173,-0.01571048,-0.04563082,0.3969638,0.02104876,-0.02074639,,,,,,,,,,,,,,,,,,,
284.178168,0.02456863,-0.04468518,0.0912421,-0.007057162,0.1119767,0.1624565,0.05882266,-0.04689859,0.1628076,0.0214199,-0.01352209,-0.04319891,0.4139892,0.01913664,-0.01754748,,,,,,,,,,,,,,,,,,,
284.228129,0.02512078,-0.04885276,0.09543522,0.001132268,0.1189855,0.1713791,0.05957707,-0.05045599,0.1682969,0.01351252,-0.01504768,-0.04834693,0.4289433,0.02413063,-0.02057866,,,,,,,,,,,,,,,,,,,
284.27809,0.02733878,-0.05352714,0.104807,0.001140586,0.1072045,0.1893468,0.05565041,-0.05308551,0.1804202,0.0135726,-0.01446602,-0.04016729,0.4518736,0.02833266,-0.01609428,,,,,,,,,,,,,,,,,,,
284.328051,0.0320031,-0.04807092,0.1076408,0.00136827,0.1017841,0.1810144,0.06818614,-0.05277847,0.1803347,0.0100894,-0.008508645,-0.04151483,0.4807228,0.02947252,-0.02112697,,,,,,,,,,,,,,,,,,,
284.378012,0.02820168,-0.04581642,0.1067307,0.004512919,0.09779993,0.1769446,0.05588161,-0.05222249,0.179133,0.02588165,-0.01346549,-0.04082938,0.487263,0.02157018,-0.01580259,,,,,,,,,,,,,,,,,,,
284.427973,0.03014241,-0.04478673,0.1104053,-0.000820377,0.0883911,0.1874252,0.05086407,-0.05288982,0.170146,0.01496574,-0.008869946,-0.04206008,0.4834521,0.01775183,-0.01691377,,,,,,,,,,,,,,,,,,,
284.477934,0.02187977,-0.04947714,0.1057157,0.002989944,0.1020893,0.1861766,0.05073772,-0.04833402,0.1815932,0.005632426,-0.01445723,-0.03971767,0.4907826,0.02308133,-0.01891401,,,,,,,,,,,,,,,,,,,
284.527895,0.0174688,-0.04818045,0.1102937,0.01071278,0.1107855,0.1964295,0.04900649,-0.04687995,0.1829371,0.01726379,-0.009086446,-0.04270212,0.5161713,0.0289124,-0.01595865,,,,,,,,,,,,,,,,,,,
284.577856,0.01395883,-0.05016837,0.1149375,0.004032587,0.1187191,0.2092514,0.05710605,-0.0477388,0.1819842,0.007662701,-0.0118837,-0.04656789,0.5047497,0.02593532,-0.0211018,,,,,,,,,,,,,,,,,,,
284.627817,0.01245603,-0.05185073,0.1203039,0.01235454,0.1217857,0.2124918,0.05548826,-0.04198239,0.1796861,0.00449706,-0.008127706,-0.04376481,0.5233792,0.01144404,-0.01826183,,,,,,,,,,,,,,,,,,,
284.677778,0.01665074,-0.05274087,0.1249251,0.01424795,0.1399589,0.2340034,0.06208879,-0.05481686,0.1922853,0.01827586,-0.01156058,-0.04404213,0.5333819,0.01683909,-0.0187896,,,,,,,,,,,,,,,,,,,
284.727739,0.009190434,-0.05167606,0.1405758,0.01140575,0.1596387,0.2460857,0.0767106,-0.04593179,0.2012776,0.02171505,-0.01011168,-0.04314907,0.5509943,0.01801595,-0.01979146,,,,,,,,,,,,,,,,,,,
284.7777,0.004720216,-0.05278974,0.1299661,0.01645117,0.1628627,0.2573681,0.07549765,-0.04746651,0.2045067,0.02425837,-0.008462712,-0.04546419,0.5570741,0.01750651,-0.02063051,,,,,,,,,,,,,,,,,,,
284.827661,0.01727568,-0.05070354,0.1338963,0.01041914,0.1641564,0.2616617,0.08419643,-0.04895156,0.2079209,0.03228692,-0.005091511,-0.04630435,0.5669473,0.01527622,-0.02176419,,,,,,,,,,,,,,,,,,,
284.877622,0.01772771,-0.05469862,0.1242132,0.01770274,0.1729707,0.2560639,0.08697589,-0.04783102,0.2080763,0.03594224,-0.009835312,-0.04678601,0.5746777,0.02223026,-0.01984072,,,,,,,,,,,,,,,,,,,
284.927583,0.01154672,-0.05510832,0.1324006,0.01951577,0.1777299,0.2633772,0.07546599,-0.05105563,0.2221398,0.02178498,-0.0071679,-0.03963212,0.5931045,0.01888414,-0.01509505,,,,,,,,,,,,,,,,,,,
284.977544,0.0269143,-0.05214105,0.1395582,0.02873232,0.1782208,0.2623291,0.1019836,-0.05264194,0.2152036,0.02752636,-0.007211034,-0.044204,0.5981914,0.01115816,-0.02335817,,,,,,,,,,,,,,,,,,,
285.027505,0.03610681,-0.04814253,0.1464848,0.0233163,0.1862191,0.2810152,0.09649819,-0.05134167,0.222315,0.03079112,-0.004665244,-0.04424411,0.6291151,0.01397938,-0.02128539,,,,,,,,,,,,,,,,,,,
285.077466,0.04806946,-0.04790242,0.1379843,0.03823685,0.1678852,0.2786546,0.09581748,-0.03974412,0.2192925,0.03042596,-0.007446065,-0.04224142,0.625711,0.01423159,-0.02238856,,,,,,,,,,,,,,,,,,,
285.127427,0.04378128,-0.04679263,0.1331231,0.0310796,0.1644352,0.2838339,0.0830476,-0.04247461,0.2157073,0.02576226,-0.006510516,-0.04376547,0.62015,0.007369809,-0.01857123,,,,,,,,,,,,,,,,,,,
