 , C0, C1, C2, C3,,segment,starting frame ,time
Time(s)/Cell Status, accepted, accepted, accepted, accepted,,0,0,0
1837.848113,0.01021694,0.003596535,0.001215621,0.006895531,,,,
1837.898074,0.009621751,0.003380736,0.001104311,0.006569756,,,,
1837.948035,0.009061233,0.003177885,0.001003194,0.006259372,,,,
1837.997996,0.008533369,0.004220395,0.000911335,0.01283094,,,,
1838.047957,0.008090068,0.003967163,0.000827887,0.01222475,,,,
1838.097918,0.008430195,0.003729125,0.000752081,0.0116472,,,,
1838.147879,0.007939092,0.00350537,0.000683216,0.01109693,,,,
1838.19784,0.007476598,0.003295041,0.000620656,0.0166041,,,,
1838.247801,0.007869518,0.003097332,0.000563825,0.01581965,,,,
1838.297762,0.007411078,0.002988029,0.000512198,0.01574584,,,,
1838.347723,0.006979343,0.002808741,0.000465298,0.01500194,,,,
1838.397684,0.009068044,0.002640211,0.000422692,0.01429318,,,,
1838.447645,0.008539783,0.004764717,0.000383988,0.01361791,,,,
1838.497606,0.008042295,0.004478825,0.000348827,0.01297454,,,,
1838.547567,0.007573789,0.004210087,0.000316887,0.01236157,,,,
1838.597528,0.007132576,0.003957473,0.00028787,0.01177755,,,,
1838.647489,0.006717066,0.003720017,0.000261511,0.01260491,,,,
1838.69745,0.006325762,0.003496808,0.000237566,0.0120094,,,,
1838.747411,0.00801713,0.004798691,0.000215813,0.01235722,,,,
1838.797372,0.00755009,0.006605231,0.000196051,0.01177342,,,,
1838.847333,0.007110258,0.01040422,0.0001781,0.0121449,,,,
1838.897294,0.006696048,0.0111904,0.000161792,0.01157112,,,,
1838.947255,0.006305968,0.0121801,0.000146977,0.01102445,,,,
1838.997216,0.005938612,0.01144927,0.000133519,0.01233416,,,,
1839.047177,0.005592657,0.01286375,0.000121293,0.01175144,,,,
1839.097138,0.005266855,0.0120919,0.000110187,0.01119625,,,,
1839.147099,0.004960033,0.01136636,0.000100097,0.01066729,,,,
1839.19706,0.004671085,0.01068436,9.09E-05,0.01016332,,,,
1839.247021,0.00439897,0.01004327,8.26E-05,0.009683165,,,,
1839.296982,0.004142707,0.01067806,7.50E-05,0.00922569,,,,
1839.346943,0.003901372,0.01003736,6.82E-05,0.008789828,,,,
1839.396904,0.003674097,0.009435096,6.19E-05,0.008374558,,,,
1839.446865,0.003460061,0.008868972,5.63E-05,0.007978907,,,,
1839.496826,0.003258494,0.008336816,5.11E-05,0.007601948,,,,
1839.546787,0.00306867,0.007836591,4.64E-05,0.007242799,,,,
1839.596748,0.002889904,0.00736638,4.22E-05,0.006900618,,,,
1839.646709,0.002721552,0.006924382,3.83E-05,0.006574602,,,,
1839.69667,0.002563007,0.006508906,0.000167634,0.006263989,,,,
1839.746631,0.002413698,0.006118359,0.000152285,0.005968051,,,,
1839.796592,0.002273088,0.005751245,0.000138341,0.005686094,,,,
1839.846553,0.002140668,0.005406159,0.000125673,0.005417458,,,,
1839.896514,0.002015963,0.005081779,0.005617454,0.005161514,,,,
1839.946475,0.001898522,0.004776862,0.01516453,0.004917662,,,,
1839.996436,0.001787924,0.004490241,0.01377597,0.00468533,,,,
1840.046397,0.001683768,0.004220818,0.01413887,0.004463974,,,,
1840.096358,0.001585679,0.00396756,0.01284423,0.004253077,,,,
1840.146319,0.001493305,0.003729499,0.01166813,0.004052143,,,,
1840.19628,0.001406312,0.003505722,0.01100212,0.004370609,,,,
1840.246241,0.001324387,0.003295372,0.009994701,0.004164122,,,,
1840.296202,0.001247235,0.003097643,0.01824462,0.003967391,,,,
1840.346163,0.001174577,0.002911778,0.01657403,0.003779954,,,,
1840.396124,0.001106151,0.002737066,0.01505641,0.003601372,,,,
1840.446085,0.001041712,0.002572836,0.01367775,0.003431228,,,,
1840.496046,0.000981027,0.002418461,0.01459035,0.003269122,,,,
1840.546007,0.000923877,0.002273348,0.01325437,0.003114674,,,,
1840.595968,0.00133947,0.002136943,0.01204071,0.002967523,,,,
1840.645929,0.001261439,0.002008722,0.01231852,0.002827325,,,,
1840.69589,0.001187953,0.001888195,0.01119056,0.002693749,,,,
1840.745851,0.001118749,0.001774899,0.01016588,0.002566485,,,,
1840.795812,0.001053576,0.001668402,0.009235027,0.002445233,,,,
1840.845773,0.000992199,0.001568295,0.01068177,0.002329709,,,,
1840.895734,0.000934398,0.001474194,0.009703677,0.002219644,,,,
1840.945695,0.000879965,0.001385739,0.008815148,0.002114778,,,,
1840.995656,0.000828702,0.001302592,0.008771272,0.002014867,,,,
1841.045617,0.000780426,0.001224434,0.007968119,0.001919676,,,,
1841.095578,0.000734962,0.001150966,0.007238508,0.005024518,,,,
1841.145539,0.000692147,0.001081905,0.006575705,0.004787138,,,,
1841.1955,0.000651826,0.001016989,0.005973592,0.004560973,,,,
1841.245461,0.000613853,0.000955968,0.005426613,0.005765995,,,,
1841.295422,0.000578093,0.000898608,0.004929718,0.005493584,,,,
1841.345383,0.000544416,0.00084469,0.004478322,0.005234043,,,,
1841.395344,0.000512701,0.000794007,0.004068259,0.004986763,,,,
1841.445305,0.000482834,0.002730666,0.003695744,0.004751167,,,,
1841.495266,0.000454706,0.002566821,0.003357338,0.004526701,,,,
1841.545227,0.000428217,0.002412807,0.00304992,0.00431284,,,,
1841.595188,0.002584202,0.002268034,0.00277065,0.004109082,,,,
1841.645149,0.002433659,0.002592587,0.002516952,0.003914951,,,,
1841.69511,0.002291885,0.004202795,0.002286484,0.003729992,,,,
1841.745071,0.002158371,0.003950619,0.01048328,0.003553771,,,,
1841.795032,0.008448775,0.003713574,0.009523364,0.003385875,,,,
1841.844993,0.00795659,0.004713885,0.008651345,0.003225912,,,,
1841.894954,0.007493076,0.004431042,0.007859173,0.003073506,,,,
1841.944915,0.007056565,0.004165171,0.007139538,0.003802259,,,,
1841.994876,0.009268414,0.003915253,0.006485797,0.003622624,,,,
1842.044837,0.00872848,0.00368033,0.005891917,0.003451475,,,,
1842.094798,0.00822,0.005988032,0.005352416,0.003288412,,,,
1842.144759,0.007741142,0.005628738,0.01060222,0.003133053,,,,
1842.19472,0.008065318,0.005893293,0.00974057,0.002985034,,,,
1842.244681,0.007595471,0.005539684,0.008848662,0.002844008,,,,
1842.294642,0.007152995,0.005207292,0.01173866,0.002709645,,,,
1842.344603,0.006736295,0.004894844,0.01172396,0.00258163,,,,
1842.394564,0.006343871,0.006055919,0.01131918,0.002459662,,,,
1842.444525,0.005974307,0.005692552,0.01028273,0.002343457,,,,
1842.494486,0.005626272,0.005350988,0.009341176,0.002232742,,,,
1842.544447,0.005298513,0.005029918,0.01064751,0.002127257,,,,
1842.594408,0.004989846,0.004728113,0.009672558,0.002026757,,,,
1842.644369,0.005779918,0.004444417,0.008786878,0.001931004,,,,
1842.69433,0.009876875,0.004381977,0.007982296,0.00309971,,,,
1842.744291,0.00951636,0.004119049,0.007251387,0.002953266,,,,
1842.794252,0.01328837,0.008778792,0.006587405,0.002813741,,,,
1842.844213,0.01342353,0.008252047,0.005984221,0.002680807,,,,
1842.894174,0.01264154,0.007756908,0.005436268,0.002554154,,,,
1842.944135,0.0119051,0.00981093,0.004938489,0.002433485,,,,
1842.994096,0.01121157,0.009222255,0.00448629,0.002318516,,,,
1843.044057,0.01055844,0.008668901,0.0100068,0.00220898,,,,
1843.094018,0.009943351,0.0108289,0.009090511,0.002104618,,,,
1843.143979,0.009364098,0.01017915,0.008258127,0.002005186,,,,
1843.19394,0.00881859,0.009568376,0.01380808,0.001910453,,,,
1843.243901,0.00830486,0.008994255,0.01254373,0.001820195,,,,
1843.293862,0.007821059,0.008454583,0.01285168,0.001734201,,,,
1843.343823,0.007365441,0.007947291,0.01437314,0.001652269,,,,
1843.393784,0.009841945,0.007470438,0.01305705,0.001574209,,,,
1843.443745,0.01521446,0.007022197,0.01259623,0.001499836,,,,
1843.493706,0.01606801,0.006600852,0.01739791,0.001428978,,,,
1843.543667,0.01513196,0.006204788,0.01580485,0.001361466,,,,
1843.593628,0.01425044,0.005832488,0.01435766,0.001297145,,,,
1843.643589,0.01342028,0.005482527,0.01695864,0.001235862,,,,
1843.69355,0.01263848,0.005153565,0.0154058,0.001177475,,,,
1843.743511,0.01190222,0.004844341,0.01582165,0.001121845,,,,
1843.793472,0.01120885,0.004553671,0.01437292,0.001068845,,,,
1843.843433,0.01055588,0.004280442,0.01305685,0.001018348,,,,
1843.893394,0.009940944,0.004023607,0.01228911,0.000970237,,,,
1843.943355,0.009361831,0.003782182,0.01290303,0.000924398,,,,
1843.993316,0.008816455,0.003555244,0.01409333,0.000880726,,,,
1844.043277,0.008302851,0.003341923,0.01280286,0.002612868,,,,
1844.093238,0.01095474,0.003141401,0.01163055,0.002489425,,,,
1844.143199,0.01137936,0.00295291,0.01074885,0.002371814,,,,
1844.19316,0.01071645,0.00277573,0.009764622,0.002259759,,,,
1844.243121,0.01076993,0.002609181,0.008870512,0.002152998,,,,
1844.293082,0.01014252,0.002452625,0.01167362,0.002051281,,,,
1844.343043,0.009551666,0.002305462,0.01060471,0.001954369,,,,
1844.393004,0.008995231,0.00216713,0.009633678,0.002909713,,,,
1844.442965,0.008471211,0.002037098,0.008751558,0.002772246,,,,
1844.492926,0.007977718,0.001914868,0.007950211,0.002641272,,,,
1844.542887,0.007512975,0.001799972,0.00722224,0.003805851,,,,
1844.592848,0.007075304,0.00169197,0.006560926,0.003626046,,,,
1844.642809,0.006663131,0.002195822,0.005960167,0.003454736,,,,
1844.69277,0.006274968,0.002064068,0.005414417,0.003291519,,,,
1844.742731,0.005909419,0.00194022,0.004918639,0.003136013,,,,
1844.792692,0.005565164,0.001823803,0.004468257,0.002987854,,,,
1844.842653,0.005240964,0.003483112,0.004059115,0.002846695,,,,
1844.892614,0.005060911,0.003493584,0.003687437,0.002712205,,,,
1844.942575,0.006279907,0.003283963,0.003349792,0.002584068,,,,
1844.992536,0.005914069,0.003086918,0.007178898,0.002461985,,,,
1845.042497,0.005569544,0.002901697,0.01242937,0.00234567,,,,
1845.092458,0.005245089,0.00272759,0.01129126,0.002234851,,,,
1845.142419,0.004939535,0.002563929,0.01025736,0.002129267,,,,
1845.19238,0.004651781,0.002410088,0.009318131,0.002028671,,,,
1845.242341,0.00438079,0.002265478,0.008464905,0.001932828,,,,
1845.292302,0.004125586,0.002129545,0.007689805,0.001841512,,,,
1845.342263,0.006262718,0.002001768,0.01025034,0.001754511,,,,
1845.392224,0.007694947,0.001881658,0.009311754,0.001671621,,,,
1845.442185,0.007246676,0.003399749,0.01455308,0.001592646,,,,
1845.492146,0.006824519,0.003195757,0.01397006,0.001517402,,,,
1845.542107,0.006426955,0.003004005,0.01269087,0.001445714,,,,
1845.592068,0.006052551,0.002823759,0.01261726,0.001377412,,,,
1845.642029,0.006893076,0.002654328,0.01146194,0.001312337,,,,
1845.69199,0.006491519,0.002495063,0.01041242,0.001250336,,,,
1845.741951,0.006113354,0.002345354,0.00945899,0.001191265,,,,
1845.791912,0.005757219,0.002204628,0.008592865,0.001134985,,,,
1845.841873,0.007283294,0.002072346,0.007806049,0.001081363,,,,
1845.891834,0.006859004,0.001948002,0.0118972,0.001030275,,,,
1845.941795,0.006459431,0.001831118,0.01080782,0.0009816,,,,
1845.991756,0.006083135,0.002404715,0.009818189,0.000935225,,,,
1846.041717,0.00572876,0.002260427,0.01540427,0.000891041,,,,
1846.091678,0.00539503,0.002628793,0.01399376,0.000848944,,,,
1846.141639,0.005080741,0.00247106,0.0127124,0.000808836,,,,
1846.1916,0.004784761,0.002322792,0.01154837,0.000770623,,,,
1846.241561,0.005712523,0.00218342,0.0147128,0.000734216,,,,
1846.291522,0.005379738,0.00205241,0.01627664,0.000699528,,,,
1846.341483,0.009512518,0.006979056,0.01478624,0.000666479,,,,
1846.391444,0.01154267,0.006560299,0.01343232,0.000634992,,,,
1846.441405,0.01087025,0.006166668,0.01220238,0.000604992,,,,
1846.491366,0.01125745,0.005796656,0.01125741,0.00057641,,,,
1846.541327,0.01060165,0.005448845,0.01022661,0.000549178,,,,
1846.591288,0.01358985,0.005121904,0.0092902,0.003306501,,,,
1846.641249,0.01279817,0.00481458,0.008439531,0.003150288,,,,
1846.69121,0.01348955,0.004525695,0.007666755,0.003001454,,,,
1846.741171,0.01270371,0.004254145,0.006964738,0.002859653,,,,
1846.791132,0.01196366,0.003998888,0.006327003,0.00272455,,,,
1846.841093,0.01126671,0.003758947,0.005747663,0.00259583,,,,
1846.891054,0.01061037,0.003533402,0.005221371,0.002473192,,,,
1846.941015,0.009992257,0.003321391,0.00474327,0.002356347,,,,
1846.990976,0.009410155,0.003122101,0.004308946,0.002245023,,,,
1847.040937,0.008861964,0.004376363,0.003914392,0.002138959,,,,
1847.090898,0.008345707,0.004113773,0.003555966,0.002037905,,,,
1847.140859,0.007859526,0.003866938,0.003230359,0.001941625,,,,
1847.19082,0.007401668,0.003634915,0.008387889,0.001849894,,,,
1847.240781,0.006970481,0.003416813,0.007619841,0.001762497,,,,
1847.290742,0.006564414,0.003211797,0.006922121,0.001679229,,,,
1847.340703,0.006182002,0.003019083,0.006288288,0.001599895,,,,
1847.390664,0.0122012,0.002990027,0.01686031,0.001524309,,,,
1847.440625,0.01149042,0.00281062,0.01531647,0.001452294,,,,
1847.490586,0.01082104,0.002641977,0.013914,0.001383681,,,,
1847.540547,0.01019066,0.002714691,0.01263995,0.00131831,,,,
1847.590508,0.009597,0.002551804,0.01148255,0.001256027,,,,
1847.640469,0.009037924,0.002398691,0.01043114,0.001196687,,,,
1847.69043,0.009603279,0.002254765,0.009476,0.00114015,,,,
1847.740391,0.009043837,0.002119474,0.008608318,0.005472313,,,,
1847.790352,0.008516986,0.001992302,0.007820087,0.005213777,,,,
1847.840313,0.008020827,0.00187276,0.00710403,0.004967455,,,,
1847.890274,0.007553571,0.00176039,0.006453541,0.00473277,,,,
1847.940235,0.008836038,0.001654764,0.005862614,0.004509174,,,,
1847.990196,0.01219636,0.001555474,0.005325797,0.004296141,,,,
1848.040157,0.01148586,0.001462143,0.004838133,0.004093172,,,,
1848.090118,0.01081675,0.001374412,0.004395124,0.003899793,,,,
1848.140079,0.01018661,0.001291944,0.003992679,0.00371555,,,,
1848.19004,0.00959319,0.001214425,0.003627084,0.003540011,,,,
1848.240001,0.009034336,0.001141557,0.003294965,0.003372766,,,,
1848.289962,0.008508038,0.001073061,0.002993258,0.003213421,,,,
1848.339923,0.0080124,0.001008676,0.002719176,0.003061605,,,,
1848.389884,0.007545636,0.000948153,0.002470191,0.002916962,,,,
1848.439845,0.007106062,0.000891262,0.002244005,0.002779152,,,,
1848.489806,0.006692097,0.000837785,0.00203853,0.007806768,,,,
1848.539767,0.006302247,0.000787516,0.00185187,0.007437943,,,,
1848.589728,0.005935108,0.000740263,0.001682301,0.007086542,,,,
1848.639689,0.005589357,0.000695846,0.001528259,0.006935989,,,,
1848.68965,0.005263748,0.000654094,0.001819707,0.006689498,,,,
1848.739611,0.004957107,0.000614847,0.001653083,0.0126549,,,,
1848.789572,0.004668329,0.000577955,0.005479429,0.01205703,,,,
1848.839533,0.004396375,0.000543277,0.007491947,0.0114874,,,,
1848.889494,0.004140263,0.000510679,0.007423259,0.01094469,,,,
1848.939455,0.003899071,0.001562221,0.006743539,0.01042761,,,,
1848.989416,0.006524403,0.001468485,0.006126058,0.009934965,,,,
1849.039377,0.006144322,0.001380373,0.005565118,0.009465594,,,,
1849.089338,0.005786384,0.001297548,0.005055541,0.01002261,,,,
1849.139299,0.005449296,0.001219692,0.004592624,0.009549099,,,,
1849.18926,0.005131846,0.001146508,0.004172094,0.009097958,,,,
1849.239221,0.004832889,0.001077716,0.003790071,0.00866813,,,,
1849.289182,0.004551348,0.001013051,0.003443028,0.00825861,,,,
1849.339143,0.004286208,0.000952266,0.003127763,0.007868437,,,,
1849.389104,0.004036514,0.000895128,0.002841366,0.008083159,,,,
1849.439065,0.003801366,0.000841418,0.002581192,0.007701275,,,,
1849.489026,0.003579916,0.002308953,0.002344842,0.007337433,,,,
1849.538987,0.003371367,0.003004554,0.002130134,0.006990781,,,,
1849.588948,0.004230049,0.002824275,0.001935085,0.01048304,,,,
1849.638909,0.007683347,0.002654813,0.001757897,0.009987773,,,,
1849.68887,0.007235751,0.002495519,0.001596933,0.009515908,,,,
1849.738831,0.006814231,0.002345783,0.001450707,0.01146186,,,,
1849.788792,0.006417267,0.002205031,0.001317872,0.01092035,,,,
1849.838753,0.006043427,0.002072725,0.001197199,0.01040443,,,,
1849.888714,0.005691366,0.004159054,0.001087576,0.009912877,,,,
1849.938675,0.006049601,0.003909503,0.000987991,0.00944455,,,,
1849.988636,0.005697181,0.003674925,0.000897524,0.008998347,,,,
1850.038597,0.00536529,0.003454422,0.000815341,0.009413354,,,,
1850.088558,0.008293722,0.00324715,0.000740683,0.008968626,,,,
1850.138519,0.007810569,0.003052315,0.000672862,0.008544909,,,,
1850.18848,0.007355562,0.00286917,0.00061125,0.00814121,,,,
1850.238441,0.006927062,0.002697014,0.00055528,0.007756584,,,,
1850.288402,0.006523524,0.002535188,0.000504435,0.007390129,,,,
1850.338363,0.006143495,0.002383071,0.000458246,0.007040987,,,,
1850.388324,0.005785604,0.002240082,0.000416286,0.00670834,,,,
1850.438285,0.005448562,0.00214528,0.000378169,0.01120132,,,,
1850.488246,0.00532823,0.002016559,0.000343541,0.01067212,,,,
1850.538207,0.005017832,0.001895561,0.000312084,0.01016792,,,,
1850.588168,0.004725517,0.001781824,0.000283508,0.009687545,,,,
1850.638129,0.004450231,0.005550703,0.000257548,0.009229863,,,,
1850.68809,0.004190981,0.00521765,0.000233965,0.008793804,,,,
1850.738051,0.003946835,0.004904581,0.000212542,0.008442162,,,,
1850.788012,0.003716911,0.006889556,0.00019308,0.009677836,,,,
1850.837973,0.003500381,0.006476169,0.000175401,0.009220612,,,,
1850.887934,0.003296466,0.006087586,0.00015934,0.00878499,,,,
1850.937895,0.003104429,0.005722319,0.00014475,0.008369949,,,,
1850.987856,0.00292358,0.005378969,0.000131496,0.008226466,,,,
1851.037817,0.002753266,0.00505622,0.000119455,0.007837812,,,,
1851.087778,0.00404402,0.005699815,0.000108517,0.01018694,,,,
1851.137739,0.003808435,0.005357815,9.86E-05,0.009705661,,,,
1851.1877,0.003586573,0.005036335,8.96E-05,0.009247123,,,,
1851.237661,0.003377637,0.004734145,8.14E-05,0.008810249,,,,
1851.287622,0.003180871,0.004450087,0.007712638,0.008394014,,,,
1851.337583,0.007633432,0.005776052,0.00700642,0.007997444,,,,
1851.387544,0.007188744,0.005429477,0.007556802,0.01078553,,,,
1851.437505,0.009188364,0.005103698,0.006864854,0.01027598,,,,
1851.487466,0.008653094,0.006040442,0.006236265,0.009790495,,,,
1851.537427,0.008149005,0.008317396,0.005665233,0.009327949,,,,
1851.587388,0.007674283,0.007818336,0.008466369,0.01099784,,,,
1851.637349,0.007227215,0.00734922,0.007691135,0.01047825,,,,
1851.68731,0.006909925,0.006908252,0.006986886,0.009983214,,,,
1851.737271,0.006507386,0.006493744,0.006347123,0.009511563,,,,
1851.787232,0.007653003,0.007665332,0.005765941,0.009062195,,,,
1851.837193,0.007207175,0.007205397,0.005237975,0.01328842,,,,
1851.887154,0.0116312,0.006773059,0.004758353,0.01266062,,,,
1851.937115,0.01095362,0.006366662,0.004322648,0.01206248,,,,
1851.987076,0.01309316,0.00598465,0.003926839,0.01149259,,,,
1852.037037,0.01233042,0.005625559,0.003567273,0.01094963,,,,
1852.086998,0.01161211,0.005288014,0.003240631,0.01043232,,,,
1852.136959,0.01093564,0.004970723,0.002943899,0.009939454,,,,
1852.18692,0.01029858,0.00467247,0.002674337,0.009469871,,,,
1852.236881,0.009698635,0.004392112,0.002429458,0.009022473,,,,
1852.286842,0.009133639,0.004128577,0.002207002,0.008596213,,,,
1852.336803,0.008601557,0.003880854,0.006298201,0.01214823,,,,
1852.386764,0.008100471,0.003647995,0.005721498,0.01157429,,,,
1852.436725,0.007628575,0.003429108,0.005197602,0.01102747,,,,
1852.486686,0.007184171,0.003223355,0.004721677,0.01050649,,,,
1852.536647,0.007340478,0.003029947,0.00428933,0.01550332,,,,
1852.586608,0.006912856,0.002848145,0.003896572,0.01477088,,,,
1852.636569,0.006510146,0.00267725,0.003539778,0.01407304,,,,
1852.68653,0.006130896,0.006629801,0.003215654,0.01340816,,,,
1852.736491,0.005773738,0.006232,0.002921208,0.0127747,,,,
1852.786452,0.005437388,0.005858068,0.002653724,0.01217117,,,,
1852.836413,0.005120632,0.006248044,0.002410732,0.01159615,,,,
1852.886374,0.004822328,0.005873149,0.002189991,0.0110483,,,,
1852.936335,0.004541402,0.006475206,0.001989461,0.01052633,,,,
1852.986296,0.004276842,0.006086681,0.001807294,0.01002902,,,,
1853.036257,0.004027694,0.005721468,0.001641807,0.009555204,,,,
1853.086218,0.003793059,0.005378169,0.001491472,0.009103774,,,,
1853.136179,0.003572094,0.007054209,0.001354904,0.008673672,,,,
1853.18614,0.003364,0.01025817,0.00123084,0.00826389,,,,
1853.236101,0.003168029,0.009642658,0.001118137,0.007873467,,,,
1853.286062,0.005317118,0.009064079,0.001015753,0.00750149,,,,
1853.336023,0.005007368,0.008520217,0.000922745,0.007147087,,,,
1853.385984,0.007400615,0.008008987,0.000838252,0.006809427,,,,
1853.435945,0.00696949,0.008946136,0.000761497,0.009642268,,,,
1853.485906,0.00656348,0.00840935,0.000691769,0.009186725,,,,
1853.535867,0.007512374,0.01006946,0.000628427,0.008752704,,,,
1853.585828,0.007074739,0.01075747,0.000570884,0.008339188,,,,
1853.635789,0.006662598,0.011531,0.00051861,0.007945209,,,,
1853.68575,0.00782581,0.01083911,0.000471123,0.007569843,,,,
1853.735711,0.01329093,0.01018875,0.000427984,0.00721221,,,,
1853.785672,0.01251666,0.009577401,0.000388795,0.009412043,,,,
1853.835633,0.0117875,0.009002738,0.000353195,0.008967376,,,,
1853.885594,0.01110082,0.008462556,0.000320854,0.009509004,,,,
1853.935555,0.01045414,0.009733675,0.000291475,0.009059757,,,,
1853.985516,0.009845129,0.009149635,0.000264785,0.01184767,,,,
1854.035477,0.009271598,0.008600639,0.00024054,0.01128793,,,,
1854.085438,0.008731479,0.008084584,0.000218515,0.01075464,,,,
1854.135399,0.008222824,0.007599493,0.000198506,0.01024654,,,,
1854.18536,0.007743801,0.007143509,0.00648354,0.009762452,,,,
1854.235321,0.007292684,0.006714884,0.008291202,0.009301231,,,,
1854.285282,0.006867847,0.006311978,0.007532008,0.008861801,,,,
1854.335243,0.006467759,0.005933247,0.00684233,0.00844313,,,,
1854.385204,0.006090978,0.006028635,0.006215803,0.00804424,,,,
1854.435165,0.007700613,0.005666905,0.005646645,0.007664195,,,,
1854.485126,0.007996196,0.00532688,0.005129603,0.007302105,,,,
1854.535087,0.007530375,0.005007256,0.005629621,0.006957122,,,,
1854.585048,0.007091691,0.004706811,0.005114138,0.006628437,,,,
1854.635009,0.006678563,0.005024593,0.004645855,0.006498869,,,,
1854.68497,0.006289502,0.004723108,0.004220452,0.006191833,,,,
1854.734931,0.007588015,0.006575399,0.003834001,0.006244912,,,,
1854.784892,0.007145974,0.006180862,0.003482936,0.005949875,,,,
1854.834853,0.006729683,0.007467429,0.003164016,0.005668777,,,,
1854.884814,0.006337644,0.007402603,0.002874299,0.01261187,,,,
1854.934775,0.005968443,0.006958432,0.00261111,0.01201603,,,,
1854.984736,0.00562075,0.006540913,0.002449439,0.01144834,,,,
1855.034697,0.005293312,0.006148445,0.00232179,0.01090747,,,,
1855.084658,0.004984949,0.005779526,0.002109192,0.01039215,,,,
1855.134619,0.004694549,0.005536131,0.001916062,0.009901183,,,,
1855.18458,0.004421067,0.005203952,0.001740615,0.009433407,,,,
1855.234541,0.004163517,0.004891705,0.001581233,0.008987732,,,,
1855.284502,0.00392097,0.004598193,0.001436446,0.01070724,,,,
1855.334463,0.003692553,0.004322292,0.001304916,0.01020138,,,,
1855.384424,0.003584766,0.004062946,0.001185429,0.009719427,,,,
1855.434385,0.003375934,0.003819162,0.001076884,0.009260238,,,,
1855.484346,0.003179268,0.003590004,0.000978278,0.008822744,,,,
1855.534307,0.002994059,0.003374597,0.000888701,0.008405919,,,,
1855.584268,0.00281964,0.003172114,0.000807326,0.008008786,,,,
1855.634229,0.002655381,0.002981781,0.000733402,0.007630416,,,,
1855.68419,0.002500691,0.002802869,0.000666247,0.007269922,,,,
1855.734151,0.002355013,0.002634691,0.0116225,0.008068596,,,,
1855.784112,0.002217821,0.002476604,0.01055827,0.0076874,,,,
1855.834073,0.002088621,0.002328003,0.009591486,0.01508513,,,,
1855.884034,0.005138624,0.002188318,0.00871323,0.01437245,,,,
1855.933995,0.00800849,0.002057015,0.007915392,0.01369343,,,,
1855.983956,0.007541954,0.00193359,0.007190609,0.01304649,,,,
1856.033917,0.007102595,0.001817571,0.01297175,0.01243012,,,,
1856.083878,0.006688832,0.001708513,0.01178398,0.01184286,,,,
1856.133839,0.006299172,0.001605999,0.01070496,0.01128336,,,,
1856.1838,0.005932212,0.001509636,0.009724749,0.01075028,,,,
1856.233761,0.00558663,0.001419055,0.00883429,0.01024239,,,,
1856.283722,0.007823414,0.001333909,0.008025368,0.009758495,,,,
1856.333683,0.007367659,0.003370159,0.007290515,0.009297461,,,,
1856.383644,0.006938455,0.003167943,0.00662295,0.008858209,,,,
1856.433605,0.006534253,0.003469633,0.006016511,0.01481224,,,,
1856.483566,0.006533984,0.003261448,0.006389715,0.01411245,,,,
1856.533527,0.006153345,0.003065755,0.005804633,0.01344572,,,,
1856.583488,0.00579488,0.002881804,0.005273124,0.01842454,,,,
1856.633449,0.005532519,0.00270889,0.004790284,0.02137062,,,,
1856.68341,0.005210221,0.002546351,0.004351655,0.02036098,,,,
1856.733371,0.004906699,0.002393565,0.003953191,0.01939904,,,,
1856.783332,0.004881639,0.002249947,0.003591212,0.01848254,,,,
1856.833293,0.004597258,0.002114945,0.003262378,0.01760934,,,,
1856.883254,0.004329444,0.003252551,0.002963654,0.0167774,,,,
1856.933215,0.004077231,0.003057392,0.002692283,0.01598476,,,,
1856.983176,0.003839711,0.002873942,0.002445761,0.01522957,,,,
1857.033137,0.003616028,0.0027015,0.002221812,0.01451006,,,,
1857.083098,0.003405375,0.002539405,0.004774238,0.01382454,,,,
1857.133059,0.003206994,0.002387035,0.004966684,0.01317141,,,,
1857.18302,0.00302017,0.002243808,0.004511903,0.01254914,,,,
1857.232981,0.002844229,0.002109176,0.005049472,0.01195626,,,,
1857.282942,0.002678538,0.001982621,0.004587111,0.01139139,,,,
1857.332903,0.002522499,0.00279071,0.004167086,0.01273622,,,,
1857.382864,0.003972725,0.002623262,0.003785522,0.0121345,,,,
1857.432825,0.003741293,0.002465861,0.003438896,0.01725281,,,,
1857.482786,0.003523343,0.002721962,0.003124009,0.01643771,,,,
1857.532747,0.003318089,0.002558639,0.002837955,0.01566112,,,,
1857.582708,0.003124793,0.002405116,0.002578094,0.01492122,,,,
1857.632669,0.002942757,0.002260804,0.002342028,0.01563522,,,,
1857.68263,0.002863288,0.002125151,0.002127577,0.02301984,,,,
1857.732591,0.005712003,0.001997638,0.001932763,0.02193228,,,,
1857.782552,0.005379249,0.001877776,0.001755787,0.0208961,,,,
1857.832513,0.005065879,0.001765106,0.001595016,0.01990888,,,,
1857.882474,0.004770765,0.001659196,0.001448966,0.0189683,,,,
1857.932435,0.007235213,0.001559641,0.001456931,0.0234452,,,,
1857.982396,0.006813724,0.001466059,0.001323525,0.02233755,,,,
1858.032357,0.006416789,0.001378093,0.001202335,0.02462349,,,,
1858.082318,0.006691719,0.001295405,0.003155545,0.02765387,,,,
1858.132279,0.006301891,0.001217678,0.002866603,0.03689378,,,,
1858.18224,0.005934773,0.001144615,0.002604119,0.03631581,,,,
1858.232201,0.005589041,0.001075936,0.003758879,0.0346001,,,,
